lambda suscetibilidade
1.400000000000000133e-01 1.997647333001609349e+00
1.402805611222444904e-01 2.038417464218853059e+00
1.405611222444889952e-01 2.207363261827554712e+00
1.408416833667334722e-01 2.191436927875333396e+00
1.411222444889779770e-01 1.957118239611931099e+00
1.414028056112224541e-01 3.765880114434054793e+00
1.416833667334669589e-01 3.247351049093877506e+00
1.419639278557114359e-01 2.601859717775795833e+00
1.422444889779559130e-01 2.617275808566357664e+00
1.425250501002004178e-01 3.206659444157367922e+00
1.428056112224448948e-01 2.555687442477884819e+00
1.430861723446893996e-01 2.977981364136352394e+00
1.433667334669338767e-01 2.621650996589016902e+00
1.436472945891783815e-01 2.845008957708495601e+00
1.439278557114228585e-01 2.548876099747384050e+00
1.442084168336673355e-01 2.873174954829456507e+00
1.444889779559118403e-01 3.108038682976473677e+00
1.447695390781563174e-01 2.722225720725210074e+00
1.450501002004008222e-01 2.576798895503119358e+00
1.453306613226452992e-01 2.562149036571629956e+00
1.456112224448898040e-01 2.670757909843541444e+00
1.458917835671342811e-01 3.463051331368220520e+00
1.461723446893787859e-01 2.950978032090803893e+00
1.464529058116232629e-01 2.881305817457828322e+00
1.467334669338677400e-01 2.946537937391024986e+00
1.470140280561122448e-01 2.142273881725484053e+00
1.472945891783567218e-01 3.243261232271419381e+00
1.475751503006012266e-01 3.377024647345142405e+00
1.478557114228457037e-01 3.212540983076574541e+00
1.481362725450902085e-01 2.649692122360254753e+00
1.484168336673346855e-01 2.038555829730949842e+00
1.486973947895791626e-01 2.123757100095951422e+00
1.489779559118236674e-01 1.952609863110049693e+00
1.492585170340681444e-01 2.484821147453170731e+00
1.495390781563126492e-01 2.282085057569625874e+00
1.498196392785571263e-01 3.363064988186367010e+00
1.501002004008016311e-01 2.875938026837819628e+00
1.503807615230461081e-01 2.196405663044546319e+00
1.506613226452905852e-01 2.574252630841267209e+00
1.509418837675350900e-01 2.380604877772827255e+00
1.512224448897795670e-01 2.614739502095889900e+00
1.515030060120240718e-01 2.005981712058833910e+00
1.517835671342685488e-01 2.512082256840072692e+00
1.520641282565130536e-01 1.849219267264637256e+00
1.523446893787575307e-01 2.032647670278062257e+00
1.526252505010020077e-01 2.327331425468937010e+00
1.529058116232465125e-01 2.636719776390317183e+00
1.531863727454909896e-01 2.760649012847888439e+00
1.534669338677354944e-01 2.563203875117308961e+00
1.537474949899799714e-01 2.581850738013284907e+00
