lambda suscetibilidade
1.400000000000000133e-01 2.134105523419671968e+00
1.402805611222444904e-01 2.248078736032402158e+00
1.405611222444889952e-01 1.899011566743009860e+00
1.408416833667334722e-01 2.320843181544439027e+00
1.411222444889779770e-01 2.317723056946530580e+00
1.414028056112224541e-01 2.314682792943543177e+00
1.416833667334669589e-01 2.684920956398878733e+00
1.419639278557114359e-01 3.001504410963603320e+00
1.422444889779559130e-01 2.250787141203042463e+00
1.425250501002004178e-01 2.490093597846795959e+00
1.428056112224448948e-01 2.367158963141044126e+00
1.430861723446893996e-01 2.432883944294966128e+00
1.433667334669338767e-01 3.095874633533435283e+00
1.436472945891783815e-01 2.457932742851952401e+00
1.439278557114228585e-01 2.319881618750425645e+00
1.442084168336673355e-01 2.980410542573205923e+00
1.444889779559118403e-01 2.844136459952805396e+00
1.447695390781563174e-01 2.368832282865639183e+00
1.450501002004008222e-01 2.928375789174439081e+00
1.453306613226452992e-01 2.751002807422970431e+00
1.456112224448898040e-01 3.767456353201665831e+00
1.458917835671342811e-01 2.667697602530666234e+00
1.461723446893787859e-01 2.331732105234833430e+00
1.464529058116232629e-01 2.563434402613897767e+00
1.467334669338677400e-01 2.688743767640222604e+00
1.470140280561122448e-01 2.973746754310042206e+00
1.472945891783567218e-01 2.893502769645802442e+00
1.475751503006012266e-01 2.719275348478577659e+00
1.478557114228457037e-01 2.153277565661148696e+00
1.481362725450902085e-01 2.005256465584370762e+00
1.484168336673346855e-01 2.149327317718779273e+00
1.486973947895791626e-01 2.147001713587494365e+00
1.489779559118236674e-01 3.273949604602048424e+00
1.492585170340681444e-01 2.433306265013917447e+00
1.495390781563126492e-01 2.538381680794264295e+00
1.498196392785571263e-01 2.344660706873270328e+00
1.501002004008016311e-01 2.262848463697425760e+00
1.503807615230461081e-01 2.557574966051791687e+00
1.506613226452905852e-01 2.103309924254964436e+00
1.509418837675350900e-01 2.165153412457356819e+00
1.512224448897795670e-01 2.901520537929826116e+00
1.515030060120240718e-01 2.603850072167287699e+00
1.517835671342685488e-01 3.170852923573050930e+00
1.520641282565130536e-01 4.340160077721285425e+00
1.523446893787575307e-01 3.314098098646608204e+00
1.526252505010020077e-01 3.111868356916908329e+00
1.529058116232465125e-01 6.444993951693994028e+00
1.531863727454909896e-01 3.204610573359280679e+00
1.534669338677354944e-01 3.163407751052287775e+00
1.537474949899799714e-01 2.075053321105238879e+00
1.540280561122244762e-01 3.351668080933523974e+00
1.543086172344689533e-01 2.491900892501180742e+00
1.545891783567134303e-01 2.399867267445040753e+00
1.548697394789579351e-01 2.214289850551729444e+00
1.551503006012024122e-01 2.245214157618238282e+00
1.554308617234469170e-01 2.364562994562023235e+00
1.557114228456913940e-01 2.747792050007184628e+00
1.559919839679358988e-01 3.204140523080853065e+00
1.562725450901803759e-01 2.773783469956474512e+00
