lambda suscetibilidade
1.400000000000000133e-01 2.088431357532096300e+00
1.402805611222444904e-01 2.350216690099730776e+00
1.405611222444889952e-01 2.057512916417587157e+00
1.408416833667334722e-01 1.929084129177437656e+00
1.411222444889779770e-01 2.224201222900374031e+00
1.414028056112224541e-01 2.250537748423321549e+00
1.416833667334669589e-01 2.220200518507416731e+00
1.419639278557114359e-01 2.595765880347263188e+00
1.422444889779559130e-01 2.289018496326180152e+00
1.425250501002004178e-01 2.483116792390479777e+00
1.428056112224448948e-01 2.731017779634038689e+00
1.430861723446893996e-01 4.126564858936720093e+00
1.433667334669338767e-01 2.419961719271058076e+00
1.436472945891783815e-01 2.597148626383719350e+00
1.439278557114228585e-01 2.462115487479459741e+00
1.442084168336673355e-01 2.467205792707831691e+00
1.444889779559118403e-01 2.527924521093506627e+00
1.447695390781563174e-01 3.100705405018046257e+00
1.450501002004008222e-01 2.238446578774643925e+00
1.453306613226452992e-01 3.256500896956822988e+00
1.456112224448898040e-01 2.781608964393314842e+00
1.458917835671342811e-01 3.051507613891705883e+00
1.461723446893787859e-01 2.615260668619737050e+00
1.464529058116232629e-01 3.714346339164143362e+00
1.467334669338677400e-01 3.968737701991994271e+00
1.470140280561122448e-01 2.564325995076034648e+00
1.472945891783567218e-01 2.948171430161770079e+00
1.475751503006012266e-01 3.423695166700535975e+00
1.478557114228457037e-01 3.193424259874994231e+00
1.481362725450902085e-01 3.170973786134973604e+00
1.484168336673346855e-01 4.010111117841580253e+00
1.486973947895791626e-01 7.480096767277139236e+00
1.489779559118236674e-01 2.986765068744520413e+00
1.492585170340681444e-01 3.670983843271037994e+00
1.495390781563126492e-01 2.843256031587403143e+00
1.498196392785571263e-01 2.847720212479620816e+00
1.501002004008016311e-01 2.785668724066728608e+00
1.503807615230461081e-01 3.415335292633598030e+00
1.506613226452905852e-01 3.410228189441073976e+00
1.509418837675350900e-01 3.319643659498162869e+00
1.512224448897795670e-01 2.971124514002932759e+00
1.515030060120240718e-01 3.549613847690770818e+00
1.517835671342685488e-01 2.850701117390992856e+00
1.520641282565130536e-01 2.918502201474634905e+00
1.523446893787575307e-01 3.200548617424373798e+00
1.526252505010020077e-01 2.851197192726989016e+00
1.529058116232465125e-01 3.086359823148886239e+00
1.531863727454909896e-01 3.031459013596823127e+00
1.534669338677354944e-01 2.422641589861967759e+00
1.537474949899799714e-01 1.990408201530255994e+00
1.540280561122244762e-01 2.060523308454627500e+00
1.543086172344689533e-01 2.169107046550687645e+00
1.545891783567134303e-01 2.728247567747378088e+00
1.548697394789579351e-01 2.941129823011695787e+00
1.551503006012024122e-01 2.754248045714265292e+00
1.554308617234469170e-01 2.533464839368556376e+00
1.557114228456913940e-01 2.300780324064549465e+00
1.559919839679358988e-01 3.433783043723820150e+00
1.562725450901803759e-01 3.701410646793054315e+00
1.565531062124248529e-01 2.935909626515480930e+00
1.568336673346693577e-01 3.183310183017758366e+00
1.571142284569138348e-01 2.383190929358331545e+00
1.573947895791583396e-01 3.438219398261078030e+00
1.576753507014028166e-01 2.642183844133875414e+00
1.579559118236473214e-01 3.371772031719827201e+00
1.582364729458917985e-01 3.803278575399700490e+00
1.585170340681362755e-01 3.225431245013253623e+00
1.587975951903807803e-01 3.031111888812044963e+00
1.590781563126252574e-01 3.820366693513169487e+00
1.593587174348697622e-01 3.553098208660446122e+00
1.596392785571142392e-01 2.926031429305696818e+00
1.599198396793587440e-01 3.829281341098797586e+00
1.602004008016032210e-01 3.208493886190157962e+00
1.604809619238476981e-01 2.439889123877486465e+00
1.607615230460922029e-01 3.404609196224724244e+00
1.610420841683366799e-01 2.930521070961966235e+00
1.613226452905811847e-01 2.738677912766577904e+00
1.616032064128256618e-01 3.335594235013070730e+00
1.618837675350701666e-01 3.568615830389343824e+00
1.621643286573146436e-01 3.002314901745391396e+00
1.624448897795591207e-01 2.552238033230484593e+00
1.627254509018036255e-01 2.459704312952893268e+00
1.630060120240481025e-01 4.242351823716931314e+00
1.632865731462926073e-01 3.181829729674578555e+00
1.635671342685370844e-01 4.066938870202288392e+00
1.638476953907815892e-01 3.183535861157648750e+00
1.641282565130260662e-01 3.760165993289861230e+00
1.644088176352705433e-01 4.421523728572253731e+00
1.646893787575150481e-01 4.101000020076037700e+00
1.649699398797595251e-01 2.769947265167965522e+00
1.652505010020040299e-01 3.855937737915243524e+00
1.655310621242485070e-01 3.421984316236935442e+00
1.658116232464930118e-01 3.228686796030797890e+00
1.660921843687374888e-01 3.726179299807307554e+00
1.663727454909819936e-01 3.018531651546822125e+00
1.666533066132264707e-01 4.164405244099186554e+00
1.669338677354709755e-01 3.434625741657803211e+00
1.672144288577154525e-01 3.031446101844961216e+00
1.674949899799599295e-01 3.046114737323452726e+00
1.677755511022044344e-01 3.733279336274266225e+00
1.680561122244489114e-01 3.398912545349185077e+00
1.683366733466934162e-01 3.222049514536982961e+00
1.686172344689378932e-01 3.744417497673989015e+00
1.688977955911823980e-01 3.388580355096728169e+00
1.691783567134268751e-01 5.122489952463515017e+00
1.694589178356713521e-01 4.266701646122272429e+00
1.697394789579158569e-01 3.352727350758232472e+00
1.700200400801603340e-01 3.473172186439394959e+00
1.703006012024048388e-01 5.621382856738454947e+00
1.705811623246493158e-01 4.855537879349045127e+00
1.708617234468938206e-01 5.429890490508618051e+00
1.711422845691382977e-01 5.475480273710942036e+00
1.714228456913827747e-01 4.879343765142039935e+00
1.717034068136272795e-01 2.942393406909625586e+00
1.719839679358717566e-01 5.946800202219190368e+00
1.722645290581162614e-01 4.747321549101130245e+00
1.725450901803607384e-01 4.722252603499300427e+00
1.728256513026052432e-01 5.122180928726956850e+00
1.731062124248497203e-01 4.699856604540657123e+00
1.733867735470941973e-01 4.514843137579084065e+00
1.736673346693387021e-01 2.679037577815881477e+00
1.739478957915831792e-01 5.235818250957433584e+00
1.742284569138276840e-01 3.245813367679309280e+00
1.745090180360721610e-01 4.241608053699827963e+00
1.747895791583166658e-01 3.502551493556471662e+00
1.750701402805611429e-01 5.077457166306089675e+00
1.753507014028056199e-01 5.553131247368243706e+00
1.756312625250501247e-01 3.953214314802658169e+00
1.759118236472946017e-01 3.578294606864392602e+00
1.761923847695391065e-01 3.670687028975659683e+00
1.764729458917835836e-01 4.551266843006674279e+00
1.767535070140280884e-01 4.046737658993937004e+00
1.770340681362725654e-01 4.894182264244493652e+00
1.773146292585170425e-01 4.598999562070447134e+00
1.775951903807615473e-01 6.305757553074091248e+00
1.778757515030060243e-01 3.728832941281915225e+00
1.781563126252505291e-01 6.133593027102281603e+00
1.784368737474950062e-01 4.294121900024526539e+00
1.787174348697395110e-01 3.731315593430211131e+00
1.789979959919839880e-01 3.473117371870772629e+00
1.792785571142284651e-01 4.227937648218393463e+00
1.795591182364729699e-01 1.353522489482951308e+01
1.798396793587174469e-01 4.439295363509695669e+00
1.801202404809619517e-01 5.967158345504515182e+00
1.804008016032064288e-01 9.283046916062884790e+00
1.806813627254509336e-01 5.160083093876917104e+00
1.809619238476954106e-01 7.713077294978778475e+00
1.812424849699398877e-01 6.207174263575084616e+00
1.815230460921843925e-01 7.366842098688407781e+00
1.818036072144288695e-01 9.587442043399821756e+00
1.820841683366733743e-01 5.220560712164749262e+00
1.823647294589178514e-01 5.230788438980065180e+00
1.826452905811623562e-01 4.794644105655407884e+00
1.829258517034068332e-01 5.337442737015111405e+00
1.832064128256513102e-01 5.975499900636147110e+00
1.834869739478958151e-01 1.033726616196453918e+01
1.837675350701402921e-01 7.869944967834768157e+00
1.840480961923847969e-01 7.215544764442490155e+00
1.843286573146292739e-01 1.013179879366142622e+01
1.846092184368737787e-01 5.177863896181238879e+00
1.848897795591182558e-01 7.881478385803166731e+00
1.851703406813627328e-01 5.235156138513356261e+00
1.854509018036072376e-01 7.983887476087730306e+00
1.857314629258517147e-01 4.795918552298552129e+00
1.860120240480962195e-01 6.740841171733416459e+00
1.862925851703406965e-01 6.310742230015856435e+00
1.865731462925852013e-01 7.402650663305273326e+00
1.868537074148296784e-01 4.532323088518462662e+00
1.871342685370741554e-01 5.345127097527562654e+00
1.874148296593186602e-01 5.346607050446648302e+00
1.876953907815631650e-01 4.244323690501012436e+00
1.879759519038076421e-01 5.500007400264618873e+00
1.882565130260521191e-01 4.056912790080919429e+00
1.885370741482966239e-01 6.897471649892667145e+00
1.888176352705411010e-01 8.691030670796605406e+00
1.890981963927855780e-01 5.629396934043660039e+00
1.893787575150300828e-01 5.410787915877746990e+00
1.896593186372745876e-01 4.842424590004038798e+00
1.899398797595190647e-01 8.927492211889367368e+00
1.902204408817635417e-01 7.027991429330297635e+00
1.905010020040080465e-01 1.017512895811935358e+01
1.907815631262525236e-01 8.724556408755242742e+00
1.910621242484970006e-01 7.012004415217534259e+00
1.913426853707415054e-01 6.986008876804127965e+00
1.916232464929860102e-01 6.026156071200821529e+00
1.919038076152304872e-01 6.121816684080331861e+00
1.921843687374749643e-01 7.352560902681545052e+00
1.924649298597194691e-01 5.588242352391914913e+00
1.927454909819639461e-01 8.268902143763002144e+00
1.930260521042084232e-01 5.055837013491411902e+00
1.933066132264529280e-01 8.217911531103808898e+00
1.935871743486974328e-01 6.701849876676053697e+00
1.938677354709419098e-01 6.981589420667604351e+00
1.941482965931863869e-01 7.383804859520265218e+00
1.944288577154308917e-01 8.849134469081192833e+00
1.947094188376753687e-01 4.810352283822403763e+00
1.949899799599198458e-01 6.782738823520682026e+00
1.952705410821643506e-01 5.364540373869525425e+00
1.955511022044088554e-01 6.096134840041039560e+00
1.958316633266533324e-01 9.245404181121211096e+00
1.961122244488978095e-01 1.257111476915063442e+01
1.963927855711423143e-01 7.547959780813787489e+00
1.966733466933867913e-01 8.983751571109785061e+00
1.969539078156312684e-01 1.259008700309264484e+01
1.972344689378757732e-01 1.014350221169102895e+01
1.975150300601202780e-01 1.138447575551372992e+01
1.977955911823647550e-01 8.117059997659662685e+00
1.980761523046092321e-01 9.997442560820111623e+00
1.983567134268537369e-01 8.692051447108546824e+00
1.986372745490982139e-01 1.134338503681833110e+01
1.989178356713427187e-01 8.309613552525851432e+00
1.991983967935871958e-01 9.705452031825119619e+00
1.994789579158317006e-01 7.768900204534665122e+00
1.997595190380761776e-01 6.681856364482749555e+00
2.000400801603206546e-01 7.286038732035071241e+00
2.003206412825651594e-01 9.618909591247657431e+00
2.006012024048096365e-01 7.721834474524256642e+00
2.008817635270541413e-01 1.091269818645023371e+01
2.011623246492986183e-01 1.075134313628691629e+01
2.014428857715431231e-01 8.190591500787352430e+00
2.017234468937876002e-01 1.079290816807503361e+01
2.020040080160320772e-01 1.297207636320235835e+01
2.022845691382765820e-01 9.549479122327770853e+00
2.025651302605210868e-01 7.823708516634876986e+00
2.028456913827655361e-01 1.117191607092196470e+01
2.031262525050100409e-01 9.535086997125882036e+00
2.034068136272545457e-01 1.637258235832704756e+01
2.036873747494990228e-01 7.580809422377032369e+00
2.039679358717434998e-01 1.108685903758449243e+01
2.042484969939880046e-01 1.071516093481948850e+01
2.045290581162325094e-01 1.136498477254275485e+01
2.048096192384769587e-01 8.181843314207769780e+00
2.050901803607214635e-01 9.589922411684181469e+00
2.053707414829659683e-01 9.809883627784941496e+00
2.056513026052104454e-01 9.933888676030024456e+00
2.059318637274549224e-01 1.301294603439986020e+01
2.062124248496994272e-01 1.301479549679782544e+01
2.064929859719439320e-01 1.366134052574980551e+01
2.067735470941883813e-01 7.052190779599493808e+00
2.070541082164328861e-01 1.321224891506542320e+01
2.073346693386773909e-01 1.438586717245028979e+01
2.076152304609218679e-01 1.081209985902536985e+01
2.078957915831663450e-01 1.575491457130048900e+01
2.081763527054108498e-01 1.137443968896293889e+01
2.084569138276553546e-01 1.055417078188594537e+01
2.087374749498998316e-01 1.066456969017192336e+01
2.090180360721443087e-01 1.116014647538511362e+01
2.092985971943888135e-01 1.393002398585696788e+01
2.095791583166332905e-01 1.252813312260517442e+01
2.098597194388777676e-01 1.391614890609132971e+01
2.101402805611222724e-01 9.840330934584553546e+00
2.104208416833667772e-01 1.263328027187446523e+01
2.107014028056112542e-01 1.357226354680769020e+01
2.109819639278557313e-01 1.427702166287829399e+01
2.112625250501002361e-01 1.042209440774830931e+01
2.115430861723447131e-01 9.019053492896405899e+00
2.118236472945891902e-01 1.261055634402345227e+01
2.121042084168336950e-01 9.178010395212890415e+00
2.123847695390781998e-01 9.044947562867257318e+00
2.126653306613226768e-01 1.532048161067060121e+01
2.129458917835671539e-01 1.136438847510009786e+01
2.132264529058116587e-01 1.090665471898821970e+01
2.135070140280561357e-01 9.286992640369303942e+00
2.137875751503006128e-01 1.409720529576453174e+01
2.140681362725451176e-01 1.215875094681743640e+01
2.143486973947896224e-01 1.213440222699958326e+01
2.146292585170340994e-01 1.210734759968219088e+01
2.149098196392785765e-01 1.065870044569013331e+01
2.151903807615230813e-01 9.824600525285994479e+00
2.154709418837675583e-01 1.058042829509563987e+01
2.157515030060120353e-01 1.117138391942620679e+01
2.160320641282565401e-01 1.176562250866436798e+01
2.163126252505010449e-01 1.237302812799751273e+01
2.165931863727455220e-01 1.196885540759801891e+01
2.168737474949899990e-01 1.089500812585896661e+01
2.171543086172345038e-01 9.430681344136321087e+00
2.174348697394789809e-01 6.215113029709369741e+00
2.177154308617234579e-01 7.461775939240707700e+00
2.179959919839679627e-01 8.260522989099088775e+00
2.182765531062124675e-01 8.531139379906193199e+00
2.185571142284569446e-01 8.317936433772050719e+00
2.188376753507014216e-01 1.205841111881766103e+01
2.191182364729459264e-01 7.923820486843020205e+00
2.193987975951904035e-01 1.059086598344154240e+01
2.196793587174348805e-01 9.253456195324799793e+00
2.199599198396793853e-01 8.519977433256071819e+00
2.202404809619238901e-01 7.847778423352231414e+00
2.205210420841683672e-01 8.029459892184734215e+00
2.208016032064128442e-01 8.424265778237044699e+00
2.210821643286573490e-01 7.527319290153409170e+00
2.213627254509018261e-01 7.190108354162783932e+00
2.216432865731463031e-01 8.114870852770501131e+00
2.219238476953908079e-01 1.260513249319546070e+01
2.222044088176353127e-01 5.838625359517294555e+00
2.224849699398797898e-01 9.375241530895985775e+00
2.227655310621242668e-01 9.751834695980827306e+00
2.230460921843687716e-01 8.334488776750356820e+00
2.233266533066132487e-01 8.800312257147824724e+00
2.236072144288577257e-01 8.470650555005475368e+00
2.238877755511022305e-01 9.134393438454498693e+00
2.241683366733467353e-01 7.819044110141875947e+00
2.244488977955912123e-01 8.612148483844487501e+00
2.247294589178356894e-01 7.624918410551460468e+00
2.250100200400801942e-01 6.256808190070832332e+00
2.252905811623246712e-01 9.591603138776880755e+00
2.255711422845691483e-01 7.139281789127057465e+00
2.258517034068136531e-01 8.130034348622340090e+00
2.261322645290581579e-01 6.894305797892254617e+00
2.264128256513026349e-01 8.880475520672725054e+00
2.266933867735471120e-01 8.788407548869290764e+00
2.269739478957916168e-01 6.845105798011277720e+00
2.272545090180360938e-01 6.787483190890142737e+00
2.275350701402805709e-01 9.099194463001119004e+00
2.278156312625250757e-01 8.215622770135013297e+00
2.280961923847695805e-01 4.693960844459473591e+00
2.283767535070140575e-01 8.308421230997321771e+00
2.286573146292585346e-01 7.005086022408526070e+00
2.289378757515030394e-01 6.255413944009579730e+00
2.292184368737475442e-01 6.811704270593782695e+00
