lambda suscetibilidade
1.400000000000000133e-01 1.885280613593784516e+00
1.402805611222444904e-01 2.343805938956791568e+00
1.405611222444889952e-01 2.367777519274150588e+00
1.408416833667334722e-01 1.834880579350219643e+00
1.411222444889779770e-01 2.280782205956155995e+00
1.414028056112224541e-01 2.078464865585949450e+00
1.416833667334669589e-01 2.367329453452689858e+00
1.419639278557114359e-01 2.668396106525572797e+00
1.422444889779559130e-01 2.323834556372891935e+00
1.425250501002004178e-01 2.243252840835238793e+00
1.428056112224448948e-01 2.940016597032192980e+00
1.430861723446893996e-01 2.180540072016827757e+00
1.433667334669338767e-01 2.556783455665083249e+00
1.436472945891783815e-01 2.494383908385709780e+00
1.439278557114228585e-01 2.372664194462921650e+00
1.442084168336673355e-01 3.094024694795645569e+00
1.444889779559118403e-01 2.403579260371112358e+00
1.447695390781563174e-01 2.391542215460183307e+00
1.450501002004008222e-01 2.481182914607037659e+00
1.453306613226452992e-01 2.399343521604897500e+00
1.456112224448898040e-01 2.766862559661519949e+00
1.458917835671342811e-01 2.464888759516326910e+00
1.461723446893787859e-01 3.061074518297040914e+00
1.464529058116232629e-01 2.642547066030062286e+00
1.467334669338677400e-01 3.564577443995834205e+00
1.470140280561122448e-01 3.879677406721089739e+00
1.472945891783567218e-01 2.398870496741134506e+00
1.475751503006012266e-01 3.371401150173527483e+00
1.478557114228457037e-01 3.756811120326592590e+00
1.481362725450902085e-01 2.287735789136256415e+00
1.484168336673346855e-01 3.556529161046465326e+00
1.486973947895791626e-01 2.889203716607652961e+00
1.489779559118236674e-01 3.046193407422741029e+00
1.492585170340681444e-01 2.971983958943234860e+00
1.495390781563126492e-01 2.852110932604913440e+00
1.498196392785571263e-01 2.625222589928342565e+00
1.501002004008016311e-01 3.104293603991620909e+00
1.503807615230461081e-01 2.865999591404544855e+00
1.506613226452905852e-01 3.276705389716819905e+00
1.509418837675350900e-01 3.247716828310978965e+00
1.512224448897795670e-01 2.766914762762832769e+00
1.515030060120240718e-01 2.992406266851259655e+00
1.517835671342685488e-01 2.697127976447474929e+00
1.520641282565130536e-01 2.629608081514708928e+00
1.523446893787575307e-01 3.134304500177722552e+00
1.526252505010020077e-01 3.014396319735532792e+00
1.529058116232465125e-01 2.712561490209746573e+00
1.531863727454909896e-01 2.891486598782867290e+00
1.534669338677354944e-01 2.103120738391507594e+00
1.537474949899799714e-01 2.619967061840473121e+00
1.540280561122244762e-01 2.916806586959215686e+00
1.543086172344689533e-01 2.628238045619579299e+00
1.545891783567134303e-01 3.441975700262440707e+00
1.548697394789579351e-01 3.234062750187360002e+00
1.551503006012024122e-01 2.106286219252537339e+00
1.554308617234469170e-01 2.691907255461599480e+00
1.557114228456913940e-01 2.491286081917360118e+00
1.559919839679358988e-01 2.579488790848882829e+00
1.562725450901803759e-01 2.090288958676907338e+00
1.565531062124248529e-01 2.678773725598750488e+00
1.568336673346693577e-01 2.669931252201914962e+00
1.571142284569138348e-01 3.085220685399446605e+00
1.573947895791583396e-01 3.016349053189725016e+00
1.576753507014028166e-01 2.508185127993478147e+00
1.579559118236473214e-01 2.468449184129179130e+00
1.582364729458917985e-01 2.781745133876684761e+00
1.585170340681362755e-01 2.171649225260397831e+00
1.587975951903807803e-01 2.476457667815303409e+00
1.590781563126252574e-01 4.825942673133696736e+00
1.593587174348697622e-01 2.729547352447021513e+00
1.596392785571142392e-01 4.187272565527984547e+00
1.599198396793587440e-01 4.322123529926620300e+00
1.602004008016032210e-01 3.386743598353025853e+00
1.604809619238476981e-01 3.936739791800412114e+00
1.607615230460922029e-01 3.303032521512303532e+00
1.610420841683366799e-01 2.799692487320053491e+00
1.613226452905811847e-01 3.150712502752537336e+00
1.616032064128256618e-01 2.485783570347561700e+00
1.618837675350701666e-01 3.552196122497728314e+00
1.621643286573146436e-01 3.494416811183851390e+00
1.624448897795591207e-01 3.098308892013806659e+00
1.627254509018036255e-01 3.005499853916540953e+00
1.630060120240481025e-01 2.913471795391390895e+00
1.632865731462926073e-01 2.809526887393923644e+00
1.635671342685370844e-01 3.421901896702550960e+00
1.638476953907815892e-01 3.894876419675787460e+00
1.641282565130260662e-01 3.881056461488071374e+00
1.644088176352705433e-01 2.242959145946944233e+00
1.646893787575150481e-01 3.272837025406835743e+00
1.649699398797595251e-01 1.996440611641190133e+00
1.652505010020040299e-01 3.175533799691462544e+00
1.655310621242485070e-01 2.752567016896352303e+00
1.658116232464930118e-01 2.981484658694635748e+00
1.660921843687374888e-01 3.137357862149847687e+00
1.663727454909819936e-01 3.230518941818381062e+00
1.666533066132264707e-01 3.060451497879833838e+00
1.669338677354709755e-01 3.141589745650958498e+00
1.672144288577154525e-01 3.772843712690946649e+00
1.674949899799599295e-01 2.791234049482438362e+00
1.677755511022044344e-01 2.885044388294334183e+00
1.680561122244489114e-01 3.019372319272325633e+00
1.683366733466934162e-01 5.059651262768225521e+00
1.686172344689378932e-01 3.311166538741081578e+00
1.688977955911823980e-01 3.418209995467020423e+00
1.691783567134268751e-01 2.874419592042217531e+00
1.694589178356713521e-01 2.914595666742368252e+00
1.697394789579158569e-01 2.479417067856130696e+00
1.700200400801603340e-01 3.460971828165843700e+00
1.703006012024048388e-01 3.686608626067978900e+00
1.705811623246493158e-01 3.486743653669281073e+00
1.708617234468938206e-01 3.586063987053332625e+00
1.711422845691382977e-01 5.226038503309843541e+00
1.714228456913827747e-01 4.241740101131931340e+00
1.717034068136272795e-01 4.810527200097328482e+00
1.719839679358717566e-01 3.438102229410664901e+00
1.722645290581162614e-01 4.374493042319388181e+00
1.725450901803607384e-01 2.543727307035082319e+00
1.728256513026052432e-01 3.476174891336020423e+00
1.731062124248497203e-01 3.318988370643027874e+00
1.733867735470941973e-01 3.765112276380143896e+00
1.736673346693387021e-01 2.458614128451664715e+00
1.739478957915831792e-01 4.734000755163832785e+00
1.742284569138276840e-01 4.089695787072487931e+00
1.745090180360721610e-01 3.961466775527667128e+00
1.747895791583166658e-01 3.862629831799920588e+00
1.750701402805611429e-01 6.180522024342369747e+00
1.753507014028056199e-01 3.500502091020698980e+00
1.756312625250501247e-01 4.593145089365159528e+00
1.759118236472946017e-01 4.799384373439185225e+00
1.761923847695391065e-01 4.525189090578615847e+00
1.764729458917835836e-01 4.336845039496990850e+00
1.767535070140280884e-01 3.804349392783409112e+00
1.770340681362725654e-01 4.842448953233906117e+00
1.773146292585170425e-01 4.550757859157629426e+00
1.775951903807615473e-01 6.248531205500861496e+00
1.778757515030060243e-01 6.549123704420058090e+00
1.781563126252505291e-01 6.265546720437191297e+00
1.784368737474950062e-01 4.603822816116609040e+00
1.787174348697395110e-01 4.042943103454589959e+00
1.789979959919839880e-01 4.741826980129205893e+00
1.792785571142284651e-01 5.284899232021984083e+00
1.795591182364729699e-01 6.751209384002806679e+00
1.798396793587174469e-01 4.708138848149255651e+00
1.801202404809619517e-01 3.604694199364892881e+00
1.804008016032064288e-01 3.883534768991065977e+00
1.806813627254509336e-01 4.199948560310254209e+00
1.809619238476954106e-01 5.439722572550532931e+00
1.812424849699398877e-01 5.557498207377895127e+00
1.815230460921843925e-01 7.007606081949454335e+00
1.818036072144288695e-01 3.709111956711318658e+00
1.820841683366733743e-01 6.302210056335276533e+00
1.823647294589178514e-01 6.920368570346764336e+00
1.826452905811623562e-01 6.969447335739270777e+00
1.829258517034068332e-01 6.173535114600497309e+00
1.832064128256513102e-01 6.507921593998545085e+00
1.834869739478958151e-01 7.477145649208293499e+00
1.837675350701402921e-01 5.859531593458503274e+00
1.840480961923847969e-01 5.754825746210912918e+00
1.843286573146292739e-01 9.620723577607158461e+00
1.846092184368737787e-01 5.179337368184100399e+00
1.848897795591182558e-01 7.250334709328827287e+00
1.851703406813627328e-01 6.784697763320618691e+00
1.854509018036072376e-01 6.204327012015587783e+00
1.857314629258517147e-01 5.721228827333029621e+00
1.860120240480962195e-01 7.479485025731289483e+00
1.862925851703406965e-01 5.234741901503410233e+00
1.865731462925852013e-01 1.049125056896106400e+01
1.868537074148296784e-01 6.304109094639581912e+00
1.871342685370741554e-01 1.008763489838994509e+01
1.874148296593186602e-01 5.849091711027214480e+00
1.876953907815631650e-01 7.336979084358294045e+00
1.879759519038076421e-01 5.733680987123374706e+00
1.882565130260521191e-01 6.640466261997199027e+00
1.885370741482966239e-01 7.520151755190080500e+00
1.888176352705411010e-01 5.668746098113968124e+00
1.890981963927855780e-01 8.774381712538096068e+00
1.893787575150300828e-01 8.535610436745660223e+00
1.896593186372745876e-01 7.220575250472474060e+00
1.899398797595190647e-01 6.190523335165911689e+00
1.902204408817635417e-01 1.307810757714708316e+01
1.905010020040080465e-01 5.489004329724926023e+00
1.907815631262525236e-01 5.105866730398150644e+00
1.910621242484970006e-01 1.071540545928902333e+01
1.913426853707415054e-01 5.761475625796172118e+00
1.916232464929860102e-01 5.791017425880233382e+00
1.919038076152304872e-01 8.174325554020512641e+00
1.921843687374749643e-01 7.544612094789122203e+00
1.924649298597194691e-01 7.470788942296472612e+00
1.927454909819639461e-01 6.950493274065472349e+00
1.930260521042084232e-01 1.049607370220206448e+01
1.933066132264529280e-01 8.639277570137741336e+00
1.935871743486974328e-01 9.231319804495463188e+00
1.938677354709419098e-01 5.043322003669626241e+00
1.941482965931863869e-01 1.215764330044294361e+01
1.944288577154308917e-01 1.032181684704307223e+01
1.947094188376753687e-01 8.481233569269699402e+00
1.949899799599198458e-01 6.670918336065049914e+00
1.952705410821643506e-01 6.790347350739059706e+00
1.955511022044088554e-01 6.984750297422586129e+00
1.958316633266533324e-01 6.981562220489513138e+00
1.961122244488978095e-01 6.406237289292191051e+00
1.963927855711423143e-01 4.150160893130071749e+00
1.966733466933867913e-01 7.617963148499011794e+00
1.969539078156312684e-01 1.099805500330945840e+01
1.972344689378757732e-01 8.834189214948787949e+00
1.975150300601202780e-01 6.343103973496835302e+00
1.977955911823647550e-01 8.266936116095239484e+00
1.980761523046092321e-01 7.171777845194459822e+00
1.983567134268537369e-01 9.580678913488696935e+00
1.986372745490982139e-01 8.529211571556636784e+00
1.989178356713427187e-01 5.882708027074309065e+00
1.991983967935871958e-01 6.410243589397112807e+00
1.994789579158317006e-01 8.033991903341567209e+00
1.997595190380761776e-01 8.800840534990811648e+00
2.000400801603206546e-01 9.155909582803511526e+00
2.003206412825651594e-01 8.038269950523305951e+00
2.006012024048096365e-01 8.240519343127482799e+00
