lambda suscetibilidade
1.400000000000000133e-01 2.131994534776430861e+00
1.402805611222444904e-01 2.084683282370385360e+00
1.405611222444889952e-01 2.349360781085541472e+00
1.408416833667334722e-01 2.703305875302931760e+00
1.411222444889779770e-01 2.787073242520409000e+00
1.414028056112224541e-01 3.878610261970828699e+00
1.416833667334669589e-01 2.687075579662264513e+00
1.419639278557114359e-01 3.134262697694870425e+00
1.422444889779559130e-01 2.488438088141684101e+00
1.425250501002004178e-01 2.413706525941484937e+00
1.428056112224448948e-01 2.404552971920420834e+00
1.430861723446893996e-01 2.439976658468095305e+00
1.433667334669338767e-01 2.161730063689935921e+00
1.436472945891783815e-01 2.186258966936956316e+00
1.439278557114228585e-01 2.614806546844670621e+00
1.442084168336673355e-01 2.862874651048393115e+00
1.444889779559118403e-01 2.262962714216592008e+00
1.447695390781563174e-01 2.813835281708745750e+00
1.450501002004008222e-01 2.268285157129194207e+00
1.453306613226452992e-01 2.911833466334130538e+00
1.456112224448898040e-01 2.831062538128694239e+00
1.458917835671342811e-01 2.951457817727727306e+00
1.461723446893787859e-01 2.181735141624459917e+00
1.464529058116232629e-01 3.234267472129194854e+00
1.467334669338677400e-01 2.639667354970797408e+00
1.470140280561122448e-01 2.305234921921722968e+00
1.472945891783567218e-01 3.040182987168044804e+00
1.475751503006012266e-01 3.591463074307161829e+00
1.478557114228457037e-01 3.584451873788182752e+00
1.481362725450902085e-01 3.461834213753362643e+00
1.484168336673346855e-01 3.211938583102182498e+00
1.486973947895791626e-01 3.376291606793651923e+00
1.489779559118236674e-01 3.090020123915676820e+00
1.492585170340681444e-01 3.355621890842882316e+00
1.495390781563126492e-01 3.240756751445987849e+00
1.498196392785571263e-01 3.260056110806832663e+00
1.501002004008016311e-01 3.263012906537860580e+00
1.503807615230461081e-01 3.500651143731186021e+00
1.506613226452905852e-01 4.043754777254110699e+00
1.509418837675350900e-01 3.594008179771004396e+00
1.512224448897795670e-01 2.863030784144621865e+00
1.515030060120240718e-01 2.773343168626678068e+00
1.517835671342685488e-01 4.872891534736822017e+00
1.520641282565130536e-01 4.738841502143394280e+00
1.523446893787575307e-01 2.404075865473110696e+00
1.526252505010020077e-01 2.891877408672478111e+00
1.529058116232465125e-01 3.397953475888075392e+00
1.531863727454909896e-01 3.412164280924412374e+00
1.534669338677354944e-01 2.990817331348967212e+00
1.537474949899799714e-01 2.429227932455352068e+00
1.540280561122244762e-01 1.888157376907587004e+00
1.543086172344689533e-01 2.464129407093274438e+00
1.545891783567134303e-01 2.612593438940067792e+00
1.548697394789579351e-01 2.457434752915090836e+00
1.551503006012024122e-01 2.809820509644450404e+00
1.554308617234469170e-01 3.012795557723345397e+00
1.557114228456913940e-01 2.635913900411179345e+00
1.559919839679358988e-01 2.517482837896635850e+00
1.562725450901803759e-01 2.298533988094785041e+00
1.565531062124248529e-01 2.545204740655580000e+00
1.568336673346693577e-01 3.228911456051407391e+00
1.571142284569138348e-01 2.648200537401677934e+00
1.573947895791583396e-01 3.709143294609662522e+00
1.576753507014028166e-01 3.501325695374287506e+00
1.579559118236473214e-01 2.481592644507731205e+00
1.582364729458917985e-01 5.114136953560128873e+00
1.585170340681362755e-01 3.247757032378359998e+00
1.587975951903807803e-01 3.405014787843698709e+00
1.590781563126252574e-01 2.849097815817340784e+00
1.593587174348697622e-01 2.820237304736514794e+00
1.596392785571142392e-01 2.448635336028467613e+00
1.599198396793587440e-01 2.631365418630251529e+00
1.602004008016032210e-01 2.241885082867280055e+00
1.604809619238476981e-01 3.413465901728316876e+00
1.607615230460922029e-01 2.437022270597304363e+00
1.610420841683366799e-01 2.979245053107470564e+00
1.613226452905811847e-01 3.023578779687097651e+00
1.616032064128256618e-01 3.227967770123053359e+00
1.618837675350701666e-01 4.290289175720794823e+00
1.621643286573146436e-01 3.347361882968289848e+00
1.624448897795591207e-01 4.618697340768574300e+00
1.627254509018036255e-01 3.197983840693488400e+00
1.630060120240481025e-01 2.069646297844559779e+00
1.632865731462926073e-01 3.501664820336622519e+00
1.635671342685370844e-01 3.189389390543165614e+00
1.638476953907815892e-01 4.772768432555507978e+00
1.641282565130260662e-01 3.308076620413221480e+00
1.644088176352705433e-01 3.374790825517463677e+00
1.646893787575150481e-01 3.783721175046794283e+00
1.649699398797595251e-01 2.423660158117277419e+00
1.652505010020040299e-01 3.316111131972605985e+00
1.655310621242485070e-01 3.117230865097281090e+00
1.658116232464930118e-01 3.160456356097383512e+00
1.660921843687374888e-01 5.204481968017764970e+00
1.663727454909819936e-01 4.128516426758073621e+00
