lambda suscetibilidade
1.400000000000000133e-01 2.294445788004269460e+00
1.402805611222444904e-01 2.096187886526464261e+00
1.405611222444889952e-01 2.351424871544522954e+00
1.408416833667334722e-01 2.318635149103289272e+00
1.411222444889779770e-01 2.511204906450292373e+00
1.414028056112224541e-01 2.806323530640550512e+00
1.416833667334669589e-01 2.099602504194698849e+00
1.419639278557114359e-01 2.074337214515646899e+00
1.422444889779559130e-01 2.186069198283175918e+00
1.425250501002004178e-01 2.609998452441983030e+00
1.428056112224448948e-01 2.020149555740867520e+00
1.430861723446893996e-01 2.521277445389614069e+00
1.433667334669338767e-01 2.309877529012967390e+00
1.436472945891783815e-01 2.875793297797984760e+00
1.439278557114228585e-01 2.601229921483325214e+00
1.442084168336673355e-01 2.013889452821689297e+00
1.444889779559118403e-01 2.486030688149495571e+00
1.447695390781563174e-01 3.348519644661431371e+00
1.450501002004008222e-01 2.486728476012779687e+00
1.453306613226452992e-01 3.407757234606886954e+00
1.456112224448898040e-01 1.916501986298482230e+00
1.458917835671342811e-01 2.394558937417044842e+00
1.461723446893787859e-01 2.463568419672466092e+00
1.464529058116232629e-01 2.169985748477961440e+00
1.467334669338677400e-01 2.752431166868134493e+00
1.470140280561122448e-01 2.340466450090974870e+00
1.472945891783567218e-01 2.233178054561577586e+00
1.475751503006012266e-01 3.024436804181740435e+00
1.478557114228457037e-01 2.510598873645724094e+00
1.481362725450902085e-01 2.159133701948344086e+00
1.484168336673346855e-01 2.642782817048753063e+00
1.486973947895791626e-01 2.241630789389104095e+00
1.489779559118236674e-01 2.636985371010348800e+00
1.492585170340681444e-01 2.453297336371194071e+00
1.495390781563126492e-01 3.032237953906759209e+00
1.498196392785571263e-01 3.595240523894095208e+00
1.501002004008016311e-01 4.525301502601411840e+00
1.503807615230461081e-01 3.191047924512488532e+00
1.506613226452905852e-01 2.413069466079550196e+00
1.509418837675350900e-01 3.552304879868337206e+00
1.512224448897795670e-01 2.912017580735863476e+00
1.515030060120240718e-01 3.368744527878186457e+00
1.517835671342685488e-01 2.746494426582666293e+00
1.520641282565130536e-01 3.341196594495142502e+00
1.523446893787575307e-01 3.045964889651258112e+00
1.526252505010020077e-01 2.372828500681785524e+00
1.529058116232465125e-01 2.631120619225352453e+00
1.531863727454909896e-01 2.642793301927160776e+00
1.534669338677354944e-01 2.746123599971607376e+00
1.537474949899799714e-01 2.611664092499546008e+00
1.540280561122244762e-01 2.650943041832308111e+00
1.543086172344689533e-01 2.823403853994868484e+00
1.545891783567134303e-01 4.581797597239719799e+00
1.548697394789579351e-01 2.495921251921586759e+00
1.551503006012024122e-01 1.730088895812801564e+00
1.554308617234469170e-01 2.270388791937069328e+00
1.557114228456913940e-01 2.600348022674442650e+00
1.559919839679358988e-01 2.645383768371122990e+00
1.562725450901803759e-01 2.599011381753472794e+00
1.565531062124248529e-01 2.329843203856061695e+00
1.568336673346693577e-01 4.391410752991050437e+00
1.571142284569138348e-01 3.455202075380627402e+00
1.573947895791583396e-01 4.145521056225137002e+00
1.576753507014028166e-01 6.194730754003137108e+00
1.579559118236473214e-01 3.580599170822766020e+00
1.582364729458917985e-01 3.172552600553142810e+00
1.585170340681362755e-01 4.685212512884870506e+00
1.587975951903807803e-01 3.537879756847601254e+00
1.590781563126252574e-01 3.989530156166014141e+00
1.593587174348697622e-01 2.739803920863917774e+00
1.596392785571142392e-01 3.629724427184544577e+00
1.599198396793587440e-01 3.298574132936326730e+00
1.602004008016032210e-01 3.846444662774220369e+00
1.604809619238476981e-01 3.264621730302628144e+00
1.607615230460922029e-01 4.898604737216815330e+00
1.610420841683366799e-01 3.306527040797559991e+00
1.613226452905811847e-01 3.134395355720497101e+00
1.616032064128256618e-01 4.239479763887437080e+00
1.618837675350701666e-01 2.925154918628729117e+00
1.621643286573146436e-01 2.711690503047638590e+00
1.624448897795591207e-01 2.531694778595861894e+00
1.627254509018036255e-01 3.109504481880172033e+00
1.630060120240481025e-01 3.897042695731285811e+00
1.632865731462926073e-01 5.439993142670857651e+00
1.635671342685370844e-01 4.289416667518086257e+00
1.638476953907815892e-01 3.450756073992584660e+00
1.641282565130260662e-01 3.381058392211368169e+00
1.644088176352705433e-01 2.608257952316749506e+00
1.646893787575150481e-01 2.922334978840594566e+00
1.649699398797595251e-01 3.849754287385418472e+00
1.652505010020040299e-01 3.688267306183611094e+00
1.655310621242485070e-01 5.036319578012401266e+00
1.658116232464930118e-01 4.115095716624757927e+00
1.660921843687374888e-01 6.895739830548945903e+00
1.663727454909819936e-01 5.783634564867997874e+00
1.666533066132264707e-01 4.302258275964127243e+00
1.669338677354709755e-01 2.784075814593495846e+00
1.672144288577154525e-01 3.561756262419063290e+00
1.674949899799599295e-01 3.417870698123760320e+00
1.677755511022044344e-01 3.402799083428873494e+00
1.680561122244489114e-01 3.575187383790327633e+00
1.683366733466934162e-01 3.579934219622820102e+00
1.686172344689378932e-01 3.928022500776057413e+00
1.688977955911823980e-01 3.483175762118951635e+00
1.691783567134268751e-01 5.250275697148936160e+00
1.694589178356713521e-01 4.891994554810126239e+00
1.697394789579158569e-01 3.696295803719324535e+00
1.700200400801603340e-01 4.334079076115269658e+00
1.703006012024048388e-01 3.268669924749723954e+00
1.705811623246493158e-01 4.087348726905218221e+00
1.708617234468938206e-01 4.574702879084332707e+00
1.711422845691382977e-01 4.001092909254257535e+00
1.714228456913827747e-01 4.599990033078495522e+00
1.717034068136272795e-01 3.100368903749522342e+00
1.719839679358717566e-01 3.692228389097008900e+00
1.722645290581162614e-01 5.360401787434216025e+00
1.725450901803607384e-01 3.807266553192016012e+00
1.728256513026052432e-01 4.000421782860745346e+00
1.731062124248497203e-01 5.690214414919427810e+00
1.733867735470941973e-01 3.713618819127640691e+00
1.736673346693387021e-01 4.607806399431251698e+00
1.739478957915831792e-01 5.092602229366096189e+00
1.742284569138276840e-01 3.797479839998973539e+00
1.745090180360721610e-01 3.963221750140318189e+00
1.747895791583166658e-01 4.160852989499770338e+00
1.750701402805611429e-01 3.885754049333886240e+00
1.753507014028056199e-01 3.652520806714547597e+00
1.756312625250501247e-01 3.743992286130233715e+00
1.759118236472946017e-01 4.363268432680298403e+00
1.761923847695391065e-01 5.763936793769957490e+00
1.764729458917835836e-01 4.885318688044552715e+00
1.767535070140280884e-01 3.600707494225644290e+00
1.770340681362725654e-01 5.156003155826160089e+00
1.773146292585170425e-01 6.738459968615214457e+00
1.775951903807615473e-01 7.368486368762035887e+00
1.778757515030060243e-01 5.146705097714139754e+00
1.781563126252505291e-01 5.786226743643955395e+00
1.784368737474950062e-01 4.454909046210567602e+00
1.787174348697395110e-01 4.904868866585313292e+00
1.789979959919839880e-01 5.444652246414277030e+00
1.792785571142284651e-01 5.178452074763893798e+00
1.795591182364729699e-01 7.682827400677150642e+00
1.798396793587174469e-01 5.620683091783788221e+00
1.801202404809619517e-01 5.580907457627183099e+00
1.804008016032064288e-01 4.998397422026953585e+00
1.806813627254509336e-01 5.949462447831112222e+00
1.809619238476954106e-01 5.250127425809988146e+00
1.812424849699398877e-01 8.815416054351564057e+00
1.815230460921843925e-01 4.802834341875639623e+00
1.818036072144288695e-01 5.220244513169488343e+00
1.820841683366733743e-01 5.825080853089654731e+00
1.823647294589178514e-01 5.208831445790240267e+00
1.826452905811623562e-01 6.076122089213781052e+00
1.829258517034068332e-01 5.530232087256974793e+00
1.832064128256513102e-01 6.002922100779937153e+00
1.834869739478958151e-01 6.439547970230305118e+00
1.837675350701402921e-01 7.763271124870929185e+00
1.840480961923847969e-01 9.273828456265821529e+00
1.843286573146292739e-01 5.282728059448210445e+00
1.846092184368737787e-01 1.009691395257777913e+01
1.848897795591182558e-01 6.875280887975865340e+00
1.851703406813627328e-01 9.308470573698741646e+00
1.854509018036072376e-01 5.355818651007917985e+00
1.857314629258517147e-01 4.190140789954265976e+00
1.860120240480962195e-01 6.293979774588448706e+00
1.862925851703406965e-01 4.673230984940460075e+00
1.865731462925852013e-01 5.127441146012835738e+00
1.868537074148296784e-01 4.883491206988789024e+00
1.871342685370741554e-01 6.575840275118193468e+00
1.874148296593186602e-01 9.313050995882138139e+00
1.876953907815631650e-01 7.326496764469532685e+00
1.879759519038076421e-01 6.883458588307479253e+00
1.882565130260521191e-01 7.363062292151193233e+00
1.885370741482966239e-01 4.954151287781658475e+00
1.888176352705411010e-01 8.107681821395461341e+00
1.890981963927855780e-01 6.056372141025510913e+00
1.893787575150300828e-01 6.495837022196401023e+00
1.896593186372745876e-01 7.517287076846375982e+00
1.899398797595190647e-01 7.091816995556145642e+00
1.902204408817635417e-01 6.187872673638707077e+00
1.905010020040080465e-01 5.243756347765918591e+00
