lambda suscetibilidade
1.400000000000000133e-01 2.076320358797061338e+00
1.402805611222444904e-01 2.383396968206219046e+00
1.405611222444889952e-01 3.149000929009923233e+00
1.408416833667334722e-01 1.925536674285105665e+00
1.411222444889779770e-01 2.469443022414823830e+00
1.414028056112224541e-01 2.688007016752097300e+00
1.416833667334669589e-01 2.491511104595879544e+00
1.419639278557114359e-01 2.885034695548120087e+00
1.422444889779559130e-01 2.216902048510592582e+00
1.425250501002004178e-01 2.169067023675856909e+00
1.428056112224448948e-01 3.009600263926024422e+00
1.430861723446893996e-01 3.018974847080880153e+00
1.433667334669338767e-01 3.508963868633630412e+00
1.436472945891783815e-01 2.769548728910765867e+00
1.439278557114228585e-01 3.015685376672129436e+00
1.442084168336673355e-01 2.744576029796440775e+00
1.444889779559118403e-01 3.968460538434940510e+00
1.447695390781563174e-01 3.678886831294216453e+00
1.450501002004008222e-01 2.436324777757764348e+00
1.453306613226452992e-01 2.779114200945939750e+00
1.456112224448898040e-01 2.338257895984500401e+00
1.458917835671342811e-01 2.686890341505756119e+00
1.461723446893787859e-01 2.238149225394515440e+00
1.464529058116232629e-01 2.527788047732355547e+00
1.467334669338677400e-01 2.868534701811316978e+00
1.470140280561122448e-01 3.248589466635876999e+00
1.472945891783567218e-01 2.652944552633185626e+00
1.475751503006012266e-01 3.355966396126602636e+00
1.478557114228457037e-01 2.854745968752188556e+00
1.481362725450902085e-01 3.953940587890136360e+00
1.484168336673346855e-01 2.457482548256030963e+00
1.486973947895791626e-01 2.382216689087004458e+00
1.489779559118236674e-01 2.856551997324084713e+00
1.492585170340681444e-01 2.363147392313469375e+00
1.495390781563126492e-01 2.815622320377233478e+00
1.498196392785571263e-01 3.400888825403759697e+00
1.501002004008016311e-01 2.518915246496878702e+00
1.503807615230461081e-01 2.700104114510538000e+00
1.506613226452905852e-01 2.467561506345995248e+00
1.509418837675350900e-01 3.296751225509542138e+00
1.512224448897795670e-01 2.393662783896692847e+00
1.515030060120240718e-01 2.810015234567645237e+00
1.517835671342685488e-01 5.082870489177016893e+00
1.520641282565130536e-01 3.061897306646320871e+00
1.523446893787575307e-01 3.709349743820903544e+00
1.526252505010020077e-01 3.648321620147897182e+00
1.529058116232465125e-01 2.341690332478521874e+00
1.531863727454909896e-01 3.835572768209678518e+00
1.534669338677354944e-01 3.136854566727446336e+00
1.537474949899799714e-01 2.211353499156787805e+00
1.540280561122244762e-01 2.821388185920936209e+00
1.543086172344689533e-01 3.170365077178347146e+00
1.545891783567134303e-01 2.431471317411324495e+00
1.548697394789579351e-01 3.979983804141801418e+00
1.551503006012024122e-01 4.923861467735543229e+00
1.554308617234469170e-01 2.851931349893522594e+00
1.557114228456913940e-01 3.251234776338806309e+00
1.559919839679358988e-01 3.349073964958285021e+00
1.562725450901803759e-01 2.531043033973169543e+00
1.565531062124248529e-01 3.539682832241804800e+00
1.568336673346693577e-01 2.750378321111492497e+00
1.571142284569138348e-01 2.569787167657425542e+00
1.573947895791583396e-01 3.489828403875649521e+00
1.576753507014028166e-01 3.791494474116844593e+00
1.579559118236473214e-01 2.656650153750839571e+00
1.582364729458917985e-01 2.824701189240059307e+00
1.585170340681362755e-01 4.090321646651333687e+00
1.587975951903807803e-01 2.343324733922566239e+00
1.590781563126252574e-01 2.592865347153439970e+00
1.593587174348697622e-01 4.098515430166153273e+00
1.596392785571142392e-01 3.495391866181055462e+00
1.599198396793587440e-01 4.256259106065068742e+00
1.602004008016032210e-01 4.007334171531041989e+00
1.604809619238476981e-01 3.641959824003486279e+00
1.607615230460922029e-01 2.966228016533000389e+00
1.610420841683366799e-01 3.388561857628586527e+00
1.613226452905811847e-01 3.537038414814300147e+00
1.616032064128256618e-01 3.272193612831086007e+00
1.618837675350701666e-01 3.209554219273525355e+00
1.621643286573146436e-01 4.493210447060198121e+00
1.624448897795591207e-01 4.864235018295316237e+00
1.627254509018036255e-01 3.306230386076073113e+00
1.630060120240481025e-01 2.972373660987627453e+00
1.632865731462926073e-01 3.743618788175310463e+00
1.635671342685370844e-01 2.879975890087086210e+00
1.638476953907815892e-01 3.115243495445013000e+00
1.641282565130260662e-01 4.325821837556785177e+00
1.644088176352705433e-01 3.440346455435737916e+00
1.646893787575150481e-01 6.548063128652152010e+00
1.649699398797595251e-01 9.403707430210788587e+00
1.652505010020040299e-01 1.231785957494675543e+01
1.655310621242485070e-01 9.437974124373015528e+00
1.658116232464930118e-01 3.614797921746234266e+00
1.660921843687374888e-01 3.875059335389840598e+00
1.663727454909819936e-01 3.818697437577941667e+00
1.666533066132264707e-01 2.735514197311842644e+00
1.669338677354709755e-01 4.034689811541447568e+00
1.672144288577154525e-01 2.999639367397695988e+00
1.674949899799599295e-01 3.919867602338325430e+00
1.677755511022044344e-01 3.739552188943177757e+00
1.680561122244489114e-01 2.630088824329956942e+00
1.683366733466934162e-01 3.810760056149167241e+00
1.686172344689378932e-01 3.887833905295570158e+00
1.688977955911823980e-01 3.946844949052476625e+00
1.691783567134268751e-01 3.825359474374982138e+00
1.694589178356713521e-01 6.380780081138067494e+00
1.697394789579158569e-01 4.667583187444471982e+00
1.700200400801603340e-01 4.383587977531324675e+00
1.703006012024048388e-01 3.601240256840862131e+00
1.705811623246493158e-01 3.647000286249008294e+00
1.708617234468938206e-01 4.883320780102208936e+00
1.711422845691382977e-01 4.991373274499114387e+00
1.714228456913827747e-01 4.279624700271334348e+00
1.717034068136272795e-01 4.087888606419921800e+00
1.719839679358717566e-01 5.084674753772579159e+00
1.722645290581162614e-01 3.901748407597047219e+00
1.725450901803607384e-01 4.091647095394664646e+00
1.728256513026052432e-01 3.597001800790220472e+00
1.731062124248497203e-01 4.155196798789986268e+00
1.733867735470941973e-01 6.253615735108430052e+00
1.736673346693387021e-01 5.581462721792862958e+00
1.739478957915831792e-01 4.168354646803365426e+00
1.742284569138276840e-01 4.413103015740563073e+00
1.745090180360721610e-01 4.970329404478118995e+00
1.747895791583166658e-01 5.509986869378834307e+00
1.750701402805611429e-01 4.385493842725568747e+00
1.753507014028056199e-01 5.626946556779465425e+00
1.756312625250501247e-01 3.344752979784702429e+00
1.759118236472946017e-01 4.501834629071862715e+00
1.761923847695391065e-01 3.716193694588605823e+00
1.764729458917835836e-01 4.572164388495448151e+00
1.767535070140280884e-01 4.654961445396120112e+00
1.770340681362725654e-01 3.585337748924446899e+00
1.773146292585170425e-01 5.113768816417871399e+00
1.775951903807615473e-01 5.138824026068944839e+00
1.778757515030060243e-01 6.557650036050695519e+00
1.781563126252505291e-01 3.695971124908085326e+00
1.784368737474950062e-01 7.887994771421669604e+00
1.787174348697395110e-01 3.909968375406534413e+00
1.789979959919839880e-01 3.447956523449686284e+00
1.792785571142284651e-01 5.711738806408154900e+00
1.795591182364729699e-01 4.111053203017227986e+00
1.798396793587174469e-01 3.894679974611388928e+00
1.801202404809619517e-01 5.728776746236052375e+00
1.804008016032064288e-01 4.967586214655620225e+00
1.806813627254509336e-01 4.643199864548882339e+00
1.809619238476954106e-01 5.284690844635473894e+00
1.812424849699398877e-01 5.772075219788799672e+00
1.815230460921843925e-01 6.055880717655142575e+00
1.818036072144288695e-01 5.463684973453572624e+00
1.820841683366733743e-01 4.460035986651430306e+00
1.823647294589178514e-01 5.182307630478578453e+00
1.826452905811623562e-01 5.770464580256395415e+00
1.829258517034068332e-01 8.640791656119754194e+00
1.832064128256513102e-01 3.554522286580473533e+00
1.834869739478958151e-01 4.879972178602159261e+00
1.837675350701402921e-01 5.990096800320378279e+00
1.840480961923847969e-01 5.591653982155849967e+00
1.843286573146292739e-01 6.084378294464729109e+00
1.846092184368737787e-01 5.431231122840545211e+00
1.848897795591182558e-01 8.530589355884135472e+00
1.851703406813627328e-01 4.885409167863146607e+00
1.854509018036072376e-01 6.547339505048491937e+00
1.857314629258517147e-01 6.296652923347579645e+00
1.860120240480962195e-01 6.746040792158021659e+00
1.862925851703406965e-01 6.339667223815706798e+00
1.865731462925852013e-01 5.226558437112676536e+00
1.868537074148296784e-01 8.912159063766610601e+00
1.871342685370741554e-01 8.271209382579618463e+00
1.874148296593186602e-01 5.835062482136891937e+00
1.876953907815631650e-01 8.764134159040271044e+00
1.879759519038076421e-01 7.300697284678180132e+00
1.882565130260521191e-01 6.431052344596525749e+00
1.885370741482966239e-01 6.250368961582862148e+00
1.888176352705411010e-01 9.059225868955527616e+00
1.890981963927855780e-01 7.514579943489050784e+00
1.893787575150300828e-01 8.613650622360164988e+00
1.896593186372745876e-01 8.638766290453249397e+00
1.899398797595190647e-01 7.391949631055503289e+00
1.902204408817635417e-01 5.544074505678427300e+00
1.905010020040080465e-01 6.621159631014105429e+00
1.907815631262525236e-01 8.716530290455791530e+00
1.910621242484970006e-01 6.034621108359925046e+00
1.913426853707415054e-01 7.187098587981913589e+00
1.916232464929860102e-01 6.860494324985347170e+00
1.919038076152304872e-01 7.456285109247486886e+00
1.921843687374749643e-01 1.020280631475948319e+01
1.924649298597194691e-01 6.746304069974551787e+00
1.927454909819639461e-01 5.954488098148138064e+00
1.930260521042084232e-01 8.907026253550888839e+00
1.933066132264529280e-01 1.033955821513046303e+01
1.935871743486974328e-01 7.004135696689327339e+00
1.938677354709419098e-01 6.816088647107484633e+00
1.941482965931863869e-01 8.835834095900716889e+00
1.944288577154308917e-01 7.843511656556604983e+00
1.947094188376753687e-01 1.145923428962887591e+01
1.949899799599198458e-01 6.381997283616867911e+00
1.952705410821643506e-01 1.408972697513744343e+01
1.955511022044088554e-01 6.157355419929909424e+00
1.958316633266533324e-01 8.592487776785283415e+00
1.961122244488978095e-01 8.777780944009794695e+00
1.963927855711423143e-01 8.377583346679591259e+00
1.966733466933867913e-01 8.494381820889950419e+00
1.969539078156312684e-01 6.571318306482885063e+00
1.972344689378757732e-01 8.094804850754822922e+00
1.975150300601202780e-01 7.418238520534806923e+00
1.977955911823647550e-01 4.831219562294942094e+00
1.980761523046092321e-01 9.137324370405188745e+00
1.983567134268537369e-01 1.169638242153473051e+01
1.986372745490982139e-01 9.453285574209143505e+00
1.989178356713427187e-01 1.012153066095701881e+01
1.991983967935871958e-01 1.412640729162924380e+01
1.994789579158317006e-01 1.238262528397919304e+01
1.997595190380761776e-01 8.578574851507719146e+00
2.000400801603206546e-01 1.529596492017716791e+01
2.003206412825651594e-01 9.305099608709936021e+00
2.006012024048096365e-01 1.516820678056798855e+01
2.008817635270541413e-01 1.015465795714681541e+01
2.011623246492986183e-01 8.967524910094370583e+00
2.014428857715431231e-01 1.062040994182670239e+01
2.017234468937876002e-01 8.498944888068660219e+00
2.020040080160320772e-01 1.750157870279599948e+01
2.022845691382765820e-01 8.002694102735231851e+00
2.025651302605210868e-01 8.281010624537399778e+00
2.028456913827655361e-01 9.001111818514328178e+00
2.031262525050100409e-01 1.014614007475177004e+01
2.034068136272545457e-01 1.042845664157104402e+01
2.036873747494990228e-01 1.051126494488403829e+01
2.039679358717434998e-01 1.340124113001992256e+01
2.042484969939880046e-01 1.163642506791882880e+01
2.045290581162325094e-01 1.010414773122480447e+01
2.048096192384769587e-01 1.031426634584538071e+01
2.050901803607214635e-01 1.291194018169227853e+01
2.053707414829659683e-01 1.385422165045725507e+01
2.056513026052104454e-01 1.227337943439593460e+01
2.059318637274549224e-01 9.158145342021073887e+00
2.062124248496994272e-01 1.259284358724804775e+01
2.064929859719439320e-01 1.194946756843508950e+01
2.067735470941883813e-01 1.248627399148796790e+01
2.070541082164328861e-01 1.276245905032938310e+01
2.073346693386773909e-01 8.090726419100734645e+00
2.076152304609218679e-01 1.018374336872614272e+01
2.078957915831663450e-01 1.162878511226481315e+01
2.081763527054108498e-01 1.048399401950674381e+01
2.084569138276553546e-01 1.533110265441744779e+01
2.087374749498998316e-01 1.205986570563598725e+01
2.090180360721443087e-01 1.377439410174963541e+01
2.092985971943888135e-01 1.191980698649993897e+01
2.095791583166332905e-01 1.324957303436465139e+01
2.098597194388777676e-01 1.118398594931501577e+01
2.101402805611222724e-01 7.562041753907085884e+00
