lambda suscetibilidade
1.400000000000000133e-01 1.932467933088011680e+00
1.402805611222444904e-01 2.118129915364769911e+00
1.405611222444889952e-01 2.024203708861172846e+00
1.408416833667334722e-01 2.200189042356755387e+00
1.411222444889779770e-01 2.142122205862474704e+00
1.414028056112224541e-01 2.586230004958706363e+00
1.416833667334669589e-01 2.258015884151057140e+00
1.419639278557114359e-01 2.167010913267806593e+00
1.422444889779559130e-01 2.266039016013623453e+00
1.425250501002004178e-01 2.188898701391946755e+00
1.428056112224448948e-01 2.600985373977716453e+00
1.430861723446893996e-01 2.626108236620065650e+00
1.433667334669338767e-01 2.579806479286272491e+00
1.436472945891783815e-01 3.006494930458596393e+00
1.439278557114228585e-01 2.272993435847260546e+00
1.442084168336673355e-01 2.213669196834672448e+00
1.444889779559118403e-01 2.489840749122572472e+00
1.447695390781563174e-01 2.664523580397067271e+00
1.450501002004008222e-01 2.094861574187697695e+00
1.453306613226452992e-01 2.530701294107650323e+00
1.456112224448898040e-01 2.033530793258059521e+00
1.458917835671342811e-01 2.958702937566473956e+00
1.461723446893787859e-01 2.881042765699376673e+00
1.464529058116232629e-01 2.623985319489634982e+00
1.467334669338677400e-01 2.782000717002125256e+00
1.470140280561122448e-01 3.062748129064285951e+00
1.472945891783567218e-01 2.784304574390890963e+00
1.475751503006012266e-01 3.440461440084952915e+00
1.478557114228457037e-01 2.487194083027216784e+00
1.481362725450902085e-01 3.133730398212002832e+00
1.484168336673346855e-01 4.171510937438058342e+00
1.486973947895791626e-01 3.702860059848618324e+00
1.489779559118236674e-01 3.127610019890722182e+00
1.492585170340681444e-01 2.612571448486831205e+00
1.495390781563126492e-01 3.642467184640723499e+00
1.498196392785571263e-01 2.235067603241283063e+00
1.501002004008016311e-01 2.872546382241010221e+00
1.503807615230461081e-01 2.433267529813528451e+00
1.506613226452905852e-01 3.839957808627567193e+00
1.509418837675350900e-01 2.914637048354351112e+00
1.512224448897795670e-01 4.181977719842794983e+00
1.515030060120240718e-01 3.014259685394472754e+00
1.517835671342685488e-01 3.229122985359922815e+00
1.520641282565130536e-01 3.652838470057481413e+00
1.523446893787575307e-01 3.650115559683114519e+00
1.526252505010020077e-01 3.260761522459795003e+00
1.529058116232465125e-01 4.353864912431276046e+00
1.531863727454909896e-01 3.558325724170414261e+00
1.534669338677354944e-01 2.972184203942254133e+00
1.537474949899799714e-01 2.156066638402566848e+00
1.540280561122244762e-01 3.660106736254475024e+00
1.543086172344689533e-01 3.639091898468987729e+00
1.545891783567134303e-01 2.371833860754531287e+00
1.548697394789579351e-01 2.827491565221349035e+00
1.551503006012024122e-01 3.083285005702417703e+00
1.554308617234469170e-01 2.180993833953528416e+00
1.557114228456913940e-01 2.871653488784086772e+00
1.559919839679358988e-01 2.672133930077987607e+00
1.562725450901803759e-01 2.157306773282349877e+00
1.565531062124248529e-01 2.555759470524542554e+00
1.568336673346693577e-01 2.608169128072841847e+00
1.571142284569138348e-01 2.391425471486835708e+00
1.573947895791583396e-01 2.728172439755050860e+00
1.576753507014028166e-01 2.451045367202417946e+00
1.579559118236473214e-01 2.087699448414709114e+00
1.582364729458917985e-01 2.963902309556814885e+00
1.585170340681362755e-01 2.922099802133714341e+00
1.587975951903807803e-01 2.853672441581097008e+00
1.590781563126252574e-01 2.550712255997671818e+00
1.593587174348697622e-01 2.703198614267962263e+00
1.596392785571142392e-01 3.066967442215019712e+00
1.599198396793587440e-01 2.868707933241855468e+00
1.602004008016032210e-01 3.887084090646307999e+00
1.604809619238476981e-01 3.334000850585996822e+00
1.607615230460922029e-01 2.473657932467350218e+00
1.610420841683366799e-01 4.920391965535944934e+00
1.613226452905811847e-01 2.677154937831687675e+00
1.616032064128256618e-01 3.234915062050527368e+00
1.618837675350701666e-01 2.861423304759829200e+00
1.621643286573146436e-01 2.836358955551259164e+00
1.624448897795591207e-01 2.893274447113275638e+00
1.627254509018036255e-01 2.837244830713691268e+00
1.630060120240481025e-01 3.172786303050186607e+00
1.632865731462926073e-01 3.622420015275947591e+00
1.635671342685370844e-01 3.166970302385328839e+00
1.638476953907815892e-01 2.334970487312164611e+00
1.641282565130260662e-01 4.770027517715759835e+00
1.644088176352705433e-01 3.292780745814208654e+00
1.646893787575150481e-01 2.935288486188914359e+00
1.649699398797595251e-01 4.037318533159611533e+00
1.652505010020040299e-01 3.165096225686438558e+00
1.655310621242485070e-01 4.348962707886740553e+00
1.658116232464930118e-01 3.926261530688666124e+00
1.660921843687374888e-01 3.779734309543867354e+00
1.663727454909819936e-01 4.663539994846837899e+00
1.666533066132264707e-01 4.789153554555738879e+00
1.669338677354709755e-01 4.600856429418678673e+00
1.672144288577154525e-01 4.625228119620563128e+00
1.674949899799599295e-01 4.589826223946744221e+00
1.677755511022044344e-01 4.657118278818865420e+00
1.680561122244489114e-01 3.795464565191572159e+00
1.683366733466934162e-01 4.505536291427604034e+00
1.686172344689378932e-01 3.447728399187650172e+00
1.688977955911823980e-01 2.796286596937408664e+00
1.691783567134268751e-01 3.704604624587385153e+00
1.694589178356713521e-01 4.332371960309647108e+00
1.697394789579158569e-01 3.718541860671975563e+00
1.700200400801603340e-01 5.462563568971175343e+00
1.703006012024048388e-01 5.974613433068628687e+00
1.705811623246493158e-01 3.548922329057805136e+00
1.708617234468938206e-01 4.299048594003702206e+00
1.711422845691382977e-01 3.347797219181062989e+00
1.714228456913827747e-01 3.907062879433008451e+00
1.717034068136272795e-01 3.246275166519834166e+00
1.719839679358717566e-01 9.570278403052633109e+00
1.722645290581162614e-01 5.301319273004981625e+00
1.725450901803607384e-01 4.075037764663132833e+00
1.728256513026052432e-01 5.332428172878679540e+00
1.731062124248497203e-01 7.567355008721232679e+00
1.733867735470941973e-01 4.360161391147812537e+00
1.736673346693387021e-01 6.159874417139762137e+00
1.739478957915831792e-01 4.658693074384303578e+00
1.742284569138276840e-01 6.028178252554496019e+00
1.745090180360721610e-01 7.627118774401870915e+00
1.747895791583166658e-01 4.499893136433432694e+00
1.750701402805611429e-01 5.584373598590882004e+00
1.753507014028056199e-01 5.650227308805926718e+00
1.756312625250501247e-01 4.786351565591250079e+00
1.759118236472946017e-01 6.915380142081690273e+00
1.761923847695391065e-01 5.201274376023942381e+00
