lambda suscetibilidade
0.000000000000000000e+00 1.859963819880412039e+00
6.012024048096192104e-04 1.938031525838382896e+00
1.202404809619238421e-03 2.024277173473394864e+00
1.803607214428857523e-03 2.094785356466977166e+00
2.404809619238476841e-03 2.124057096827399072e+00
3.006012024048096160e-03 2.093288037923243472e+00
3.607214428857715045e-03 2.040977869612621287e+00
4.208416833667334364e-03 2.141061373854756589e+00
4.809619238476953683e-03 2.227974286789085490e+00
5.410821643286573002e-03 2.207027024158592088e+00
6.012024048096192320e-03 2.235486809684937626e+00
6.613226452905811639e-03 2.224158272940205627e+00
7.214428857715430091e-03 2.324594020107866310e+00
7.815631262525050277e-03 2.276765841220236730e+00
8.416833667334668728e-03 2.344558098844999883e+00
9.018036072144288914e-03 2.264340163082287027e+00
9.619238476953907366e-03 2.317269151918329939e+00
1.022044088176352582e-02 2.375307357396414965e+00
1.082164328657314600e-02 2.310572174390155720e+00
1.142284569138276445e-02 2.414017306920406725e+00
1.202404809619238464e-02 2.393313176256952612e+00
1.262525050100200309e-02 2.461678073108702680e+00
1.322645290581162328e-02 2.314832992853502525e+00
1.382765531062124173e-02 2.351643391618858381e+00
1.442885771543086018e-02 2.441734157475759837e+00
1.503006012024048037e-02 2.325391921868993350e+00
1.563126252505010055e-02 2.483299122105092405e+00
1.623246492985971901e-02 2.344504659645265221e+00
1.683366733466933746e-02 2.515574259202445262e+00
1.743486973947895591e-02 2.549364456129806999e+00
1.803607214428857783e-02 2.517541903070726228e+00
1.863727454909819628e-02 2.587154728611181564e+00
1.923847695390781473e-02 2.471141645008094745e+00
1.983967935871743318e-02 2.589588938521007133e+00
2.044088176352705163e-02 2.422510619306957658e+00
2.104208416833667356e-02 2.612680167852581281e+00
2.164328657314629201e-02 2.487499018502866477e+00
2.224448897795591046e-02 2.647147156774073640e+00
2.284569138276552891e-02 2.548130205335182197e+00
2.344689378757515083e-02 2.486358404240923470e+00
2.404809619238476928e-02 2.601976143657505514e+00
2.464929859719438773e-02 2.445571227805912518e+00
2.525050100200400618e-02 2.503677724816646410e+00
2.585170340681362464e-02 2.779161402570746287e+00
2.645290581162324656e-02 2.530856972524145654e+00
2.705410821643286501e-02 2.521100771777172067e+00
2.765531062124248346e-02 2.583988250715194557e+00
2.825651302605210191e-02 2.255313479710151725e+00
2.885771543086172036e-02 2.396244220509780920e+00
2.945891783567134228e-02 2.424943902622474390e+00
3.006012024048096073e-02 2.311209501721835924e+00
3.066132264529057919e-02 2.337058724861199366e+00
3.126252505010020111e-02 2.180001992546193090e+00
3.186372745490981956e-02 1.671569778785488625e+00
3.246492985971943801e-02 1.792601718341946038e+00
3.306613226452905646e-02 1.491493852713864809e+00
3.366733466933867491e-02 1.810481207758410038e+00
3.426853707414829336e-02 1.691581210831548221e+00
3.486973947895791182e-02 1.719792997323418060e+00
3.547094188376753027e-02 1.598150438238388205e+00
3.607214428857715566e-02 1.637481099250714500e+00
3.667334669338677411e-02 1.531060823907413493e+00
3.727454909819639256e-02 1.657536166036160052e+00
3.787575150300601101e-02 1.723765394088669911e+00
3.847695390781562946e-02 1.643541866864528300e+00
3.907815631262524791e-02 1.616802054154995005e+00
3.967935871743486637e-02 1.403620785210403676e+00
4.028056112224448482e-02 1.637847093656029207e+00
4.088176352705410327e-02 1.386898355064059007e+00
4.148296593186372866e-02 1.224122705290347390e+00
4.208416833667334711e-02 1.583180803567973527e+00
4.268537074148296556e-02 1.401510495936593825e+00
4.328657314629258401e-02 1.452135613101407596e+00
4.388777555110220246e-02 1.406560907546711592e+00
4.448897795591182092e-02 1.513487711735837626e+00
4.509018036072143937e-02 1.290032008438511291e+00
4.569138276553105782e-02 1.382817173068929151e+00
4.629258517034067627e-02 1.274629916808390107e+00
4.689378757515030166e-02 1.310377083968166323e+00
4.749498997995992011e-02 1.130120816553256136e+00
4.809619238476953856e-02 1.201950057237576086e+00
4.869739478957915702e-02 1.329686263825708092e+00
4.929859719438877547e-02 1.137258230593872543e+00
4.989979959919839392e-02 1.342695648084845761e+00
5.050100200400801237e-02 1.154922183943865921e+00
5.110220440881763082e-02 1.275882617608547376e+00
5.170340681362724927e-02 1.268851603021547314e+00
5.230460921843687466e-02 1.347289826108070798e+00
5.290581162324649311e-02 1.335462257784633122e+00
5.350701402805611157e-02 1.403824353643835510e+00
5.410821643286573002e-02 1.326997488226243860e+00
5.470941883767534847e-02 1.322323817780917565e+00
5.531062124248496692e-02 1.193110114162746038e+00
5.591182364729458537e-02 1.520516552048470471e+00
5.651302605210420382e-02 1.282762846720220562e+00
5.711422845691382227e-02 1.225968098124991412e+00
5.771543086172344073e-02 1.364289664365966992e+00
5.831663326653306612e-02 1.637284846497072399e+00
5.891783567134268457e-02 1.271502209131075034e+00
5.951903807615230302e-02 1.280562896302096743e+00
6.012024048096192147e-02 1.190845298899692928e+00
6.072144288577153992e-02 1.548667043703804591e+00
6.132264529058115837e-02 1.303955365954945211e+00
6.192384769539077682e-02 1.119491397348216344e+00
6.252505010020040221e-02 1.422767489911149319e+00
6.312625250501001373e-02 1.174683929625930379e+00
6.372745490981963912e-02 1.253479148207967908e+00
6.432865731462925063e-02 1.332611891770357770e+00
6.492985971943887602e-02 1.451722501627942252e+00
6.553106212424848753e-02 1.332570072063838484e+00
6.613226452905811292e-02 1.323144382253959694e+00
6.673346693386773831e-02 1.257527199635959381e+00
6.733466933867734983e-02 1.217022643260025072e+00
6.793587174348697522e-02 1.378769054390505344e+00
6.853707414829658673e-02 1.263657553173820558e+00
6.913827655310621212e-02 1.402884009073260385e+00
6.973947895791582363e-02 1.494179675435243881e+00
7.034068136272544902e-02 1.373004644296127674e+00
7.094188376753506053e-02 2.227592652510330673e+00
7.154308617234468592e-02 1.720661365817728994e+00
7.214428857715431131e-02 2.222090037619023573e+00
7.274549098196392283e-02 2.044386411230551204e+00
7.334669338677354822e-02 1.902710777830034283e+00
7.394789579158315973e-02 1.830555546352587992e+00
7.454909819639278512e-02 1.869830935888791235e+00
7.515030060120239663e-02 2.287021798565478825e+00
7.575150300601202202e-02 2.295487664986604504e+00
7.635270541082163354e-02 1.907462721480380319e+00
7.695390781563125893e-02 2.102336050953520274e+00
7.755511022044088432e-02 2.023675567029273203e+00
7.815631262525049583e-02 1.865875703898091764e+00
7.875751503006012122e-02 1.777751995110592009e+00
7.935871743486973273e-02 1.847683852793740922e+00
7.995991983967935812e-02 2.056714706948059579e+00
8.056112224448896963e-02 2.078323563061868828e+00
8.116232464929859503e-02 1.974520373821927022e+00
8.176352705410820654e-02 1.938367160634417274e+00
8.236472945891783193e-02 2.177146274719501839e+00
8.296593186372745732e-02 1.874905836157501726e+00
8.356713426853706883e-02 1.501858298931766811e+00
8.416833667334669422e-02 1.450509241460400167e+00
8.476953907815630573e-02 1.458299129355088875e+00
8.537074148296593112e-02 1.405115687811312464e+00
8.597194388777554264e-02 1.824569351681777141e+00
8.657314629258516803e-02 1.490821777368251277e+00
8.717434869739477954e-02 1.610634403407110948e+00
8.777555110220440493e-02 1.675682391332162124e+00
8.837675350701403032e-02 1.759186490013048276e+00
8.897795591182364183e-02 1.516140555662139233e+00
8.957915831663326722e-02 1.399367203232630530e+00
9.018036072144287874e-02 1.614157104956418953e+00
9.078156312625250413e-02 1.540588905004691922e+00
9.138276553106211564e-02 1.847097928075112971e+00
9.198396793587174103e-02 1.626869211404875282e+00
9.258517034068135254e-02 1.424516949226264373e+00
9.318637274549097793e-02 1.689533492282635718e+00
9.378757515030060332e-02 1.707752226397480699e+00
9.438877755511021483e-02 1.437983862490010756e+00
9.498997995991984022e-02 2.028807456562865763e+00
9.559118236472945174e-02 1.812099890459197615e+00
9.619238476953907713e-02 1.864842849296662664e+00
9.679358717434868864e-02 1.691552802523329513e+00
9.739478957915831403e-02 2.165823003823964310e+00
9.799599198396792554e-02 1.650383177199465923e+00
9.859719438877755093e-02 1.715202355265358802e+00
9.919839679358717632e-02 1.749773403430012086e+00
9.979959919839678784e-02 1.610775469172740948e+00
1.004008016032064132e-01 2.192182830754257683e+00
1.010020040080160247e-01 2.528915855919826594e+00
1.016032064128256501e-01 1.856289937703403892e+00
1.022044088176352616e-01 2.583106824618439656e+00
1.028056112224448870e-01 3.042606730303885509e+00
1.034068136272544985e-01 1.798181945543025462e+00
1.040080160320641239e-01 2.040502299740135861e+00
1.046092184368737493e-01 1.630101574861721803e+00
1.052104208416833608e-01 1.954635457216237659e+00
1.058116232464929862e-01 2.712475674707176321e+00
1.064128256513025977e-01 2.037502708441447208e+00
1.070140280561122231e-01 2.138594924124287200e+00
1.076152304609218346e-01 2.115666702399375154e+00
1.082164328657314600e-01 2.526847004899900107e+00
1.088176352705410715e-01 2.087549547721715193e+00
1.094188376753506969e-01 1.825206097172117126e+00
1.100200400801603223e-01 2.053051565796084610e+00
1.106212424849699338e-01 2.695849654789552297e+00
1.112224448897795592e-01 2.309217622950672233e+00
1.118236472945891707e-01 2.836387956421523970e+00
1.124248496993987961e-01 2.059070781232258174e+00
1.130260521042084076e-01 3.105238063302579121e+00
1.136272545090180330e-01 2.242490299866620962e+00
