lambda suscetibilidade
0.000000000000000000e+00 1.861665377121768161e+00
3.006012024048096052e-04 1.898058997032648465e+00
6.012024048096192104e-04 1.942646069314734270e+00
9.018036072144287613e-04 2.015597881572328998e+00
1.202404809619238421e-03 1.967130177334795338e+00
1.503006012024048080e-03 2.043940323533722569e+00
1.803607214428857523e-03 2.074597712829311380e+00
2.104208416833667182e-03 2.069976371404668836e+00
2.404809619238476841e-03 2.139800450561626377e+00
2.705410821643286501e-03 2.219465422829871137e+00
3.006012024048096160e-03 2.248323743818977594e+00
3.306613226452905820e-03 2.184409949993262767e+00
3.607214428857715045e-03 2.250122764353287508e+00
3.907815631262525138e-03 2.284488162779073406e+00
4.208416833667334364e-03 2.323372902169464460e+00
4.509018036072144457e-03 2.346448934047445256e+00
4.809619238476953683e-03 2.321136029443435778e+00
5.110220440881762909e-03 2.474583000867565108e+00
5.410821643286573002e-03 2.549044929151609296e+00
5.711422845691382227e-03 2.472524410817820595e+00
6.012024048096192320e-03 2.478298634558646629e+00
6.312625250501001546e-03 2.582099123806175900e+00
6.613226452905811639e-03 2.605181795446667614e+00
6.913827655310620865e-03 2.567144867163315691e+00
7.214428857715430091e-03 2.608205405448099423e+00
7.515030060120240184e-03 2.676435189317189600e+00
7.815631262525050277e-03 2.476696434416601811e+00
8.116232464929859503e-03 2.523722192496716588e+00
8.416833667334668728e-03 2.507771241494182402e+00
8.717434869739477954e-03 2.383765486462309013e+00
9.018036072144288914e-03 2.430217530634455780e+00
9.318637274549098140e-03 2.485366816509980037e+00
9.619238476953907366e-03 2.574493703392395805e+00
9.919839679358716591e-03 2.520004461912356053e+00
1.022044088176352582e-02 2.524525501708290154e+00
1.052104208416833678e-02 2.359355158431374555e+00
1.082164328657314600e-02 2.372976434647904309e+00
1.112224448897795523e-02 2.313124992394094637e+00
1.142284569138276445e-02 2.352598023127359550e+00
1.172344689378757542e-02 2.427606565381926540e+00
1.202404809619238464e-02 2.639897529759378969e+00
1.232464929859719387e-02 2.587757176235877310e+00
1.262525050100200309e-02 2.570454475408186390e+00
1.292585170340681232e-02 2.523134237704957705e+00
1.322645290581162328e-02 2.540858276641859259e+00
1.352705410821643250e-02 2.417423924166532068e+00
1.382765531062124173e-02 2.474843376370013726e+00
1.412825651302605096e-02 2.307710237201517689e+00
1.442885771543086018e-02 2.416715524492355716e+00
1.472945891783567114e-02 2.386901030004477064e+00
1.503006012024048037e-02 2.129545929143717320e+00
1.533066132264528959e-02 2.208573380028239441e+00
1.563126252505010055e-02 2.123809847868767253e+00
1.593186372745490978e-02 2.199019391376481725e+00
1.623246492985971901e-02 2.180238628803887302e+00
1.653306613226452823e-02 2.038792973944330456e+00
1.683366733466933746e-02 2.065184370959150417e+00
1.713426853707414668e-02 2.021365930522958099e+00
1.743486973947895591e-02 1.755714579843856704e+00
1.773547094188376513e-02 2.350544929624845736e+00
1.803607214428857783e-02 2.129983590788207426e+00
1.833667334669338705e-02 1.933234087716412919e+00
1.863727454909819628e-02 2.102385042435755746e+00
1.893787575150300551e-02 2.055233986056149931e+00
1.923847695390781473e-02 2.084271180115684352e+00
1.953907815631262396e-02 2.150365786920969136e+00
1.983967935871743318e-02 1.885455482137225136e+00
2.014028056112224241e-02 1.921214759340830414e+00
2.044088176352705163e-02 1.964550546932111841e+00
2.074148296593186433e-02 1.909044915796119124e+00
2.104208416833667356e-02 1.960385163316798129e+00
2.134268537074148278e-02 1.940039701700734698e+00
2.164328657314629201e-02 1.819188861469529517e+00
2.194388777555110123e-02 1.804270896114618106e+00
2.224448897795591046e-02 1.708117082241266349e+00
2.254509018036071968e-02 1.941046911859034552e+00
2.284569138276552891e-02 1.532805387953847465e+00
2.314629258517033814e-02 1.727396155000435307e+00
2.344689378757515083e-02 1.480224198376017819e+00
2.374749498997996006e-02 1.636568073675190416e+00
2.404809619238476928e-02 1.676803482803252976e+00
2.434869739478957851e-02 1.649222695939674299e+00
2.464929859719438773e-02 1.637060965744446150e+00
2.494989979959919696e-02 1.666070861291642835e+00
2.525050100200400618e-02 1.611261753722437851e+00
2.555110220440881541e-02 1.586726907599091518e+00
2.585170340681362464e-02 1.629700686307357760e+00
2.615230460921843733e-02 1.719503114231861085e+00
2.645290581162324656e-02 1.601568510251477173e+00
2.675350701402805578e-02 1.652168774577821742e+00
2.705410821643286501e-02 1.363031043803070164e+00
2.735470941883767423e-02 1.588449946284385961e+00
2.765531062124248346e-02 1.466180108637038515e+00
2.795591182364729269e-02 1.385597053628781605e+00
2.825651302605210191e-02 1.384207108323959101e+00
2.855711422845691114e-02 1.842176946826484363e+00
2.885771543086172036e-02 1.201227667707959190e+00
2.915831663326653306e-02 1.421056357764498568e+00
2.945891783567134228e-02 1.485322940112706824e+00
2.975951903807615151e-02 1.459083366006068250e+00
3.006012024048096073e-02 1.526804616579615193e+00
3.036072144288576996e-02 1.554831327996095691e+00
3.066132264529057919e-02 1.532512200654115642e+00
3.096192384769538841e-02 1.594609537683056466e+00
3.126252505010020111e-02 1.395418251286007827e+00
3.156312625250500686e-02 1.370135609677510802e+00
3.186372745490981956e-02 1.511704104012296046e+00
3.216432865731462531e-02 1.403850535429482793e+00
3.246492985971943801e-02 1.416608855601754202e+00
3.276553106212424377e-02 1.453634024268588565e+00
3.306613226452905646e-02 1.476041595089213843e+00
3.336673346693386916e-02 1.721419251933501204e+00
3.366733466933867491e-02 1.416000033721552587e+00
3.396793587174348761e-02 1.431712907386745837e+00
3.426853707414829336e-02 1.260757477616014866e+00
3.456913827655310606e-02 1.485449004972433817e+00
3.486973947895791182e-02 1.738036233692471288e+00
3.517034068136272451e-02 1.421889974621866060e+00
3.547094188376753027e-02 1.253572235813208202e+00
3.577154308617234296e-02 1.606028062094033260e+00
3.607214428857715566e-02 1.514360982472138462e+00
3.637274549098196141e-02 1.562768748453097656e+00
3.667334669338677411e-02 1.346778365897279395e+00
3.697394789579157987e-02 1.732166161341757826e+00
3.727454909819639256e-02 1.685960404016067393e+00
3.757515030060119832e-02 1.766511114882429290e+00
3.787575150300601101e-02 1.542929662014564940e+00
3.817635270541081677e-02 2.040866401160933652e+00
3.847695390781562946e-02 1.637889028191546803e+00
3.877755511022044216e-02 1.591061327926679647e+00
3.907815631262524791e-02 1.789830048153250974e+00
3.937875751503006061e-02 1.538723178350361653e+00
3.967935871743486637e-02 1.658775169586592657e+00
3.997995991983967906e-02 1.749526612136729886e+00
4.028056112224448482e-02 1.597508438464885661e+00
4.058116232464929751e-02 1.621017935508491270e+00
4.088176352705410327e-02 2.540053988874250823e+00
4.118236472945891596e-02 1.981557356914763091e+00
4.148296593186372866e-02 1.734679652798828853e+00
4.178356713426853442e-02 1.635668995642920009e+00
4.208416833667334711e-02 1.603169236338167547e+00
4.238476953907815287e-02 2.130117521685990667e+00
4.268537074148296556e-02 2.148287359932696372e+00
4.298597194388777132e-02 1.862988790302217090e+00
4.328657314629258401e-02 2.220544612987003230e+00
4.358717434869738977e-02 2.268798202448073287e+00
4.388777555110220246e-02 2.426871003153191708e+00
4.418837675350701516e-02 1.912083151280376647e+00
4.448897795591182092e-02 1.660079210725172283e+00
4.478957915831663361e-02 1.851159768551838170e+00
4.509018036072143937e-02 2.081978508979984266e+00
4.539078156312625206e-02 2.165836312020640086e+00
4.569138276553105782e-02 2.317308405927223092e+00
4.599198396793587051e-02 2.044480947992246556e+00
4.629258517034067627e-02 2.575184573488864537e+00
4.659318637274548897e-02 2.556020272830616946e+00
4.689378757515030166e-02 2.274757251095193222e+00
4.719438877755510742e-02 2.201986892235432425e+00
4.749498997995992011e-02 2.064924334743152734e+00
4.779559118236472587e-02 1.862617379047428523e+00
4.809619238476953856e-02 2.336465441156961198e+00
4.839679358717434432e-02 2.210827668410558999e+00
4.869739478957915702e-02 2.207537347864306554e+00
4.899799599198396277e-02 1.719582310142832027e+00
4.929859719438877547e-02 2.431036373118101501e+00
4.959919839679358816e-02 2.520134616245923720e+00
4.989979959919839392e-02 2.442363047983124869e+00
5.020040080160320661e-02 2.472475952519314735e+00
5.050100200400801237e-02 2.441518918688968309e+00
5.080160320641282506e-02 1.774447174447174369e+00
5.110220440881763082e-02 2.233392688205486643e+00
5.140280561122244352e-02 2.065111683297260470e+00
5.170340681362724927e-02 2.108117422090238779e+00
5.200400801603206197e-02 3.213820623042698443e+00
5.230460921843687466e-02 2.644415145163686809e+00
5.260521042084168042e-02 2.303682455044365085e+00
5.290581162324649311e-02 3.099922068314835411e+00
5.320641282565129887e-02 2.603440339170265183e+00
5.350701402805611157e-02 2.293646254104740212e+00
5.380761523046091732e-02 3.106902916947282822e+00
5.410821643286573002e-02 2.269972817630914186e+00
5.440881763527053577e-02 2.306393357837401403e+00
5.470941883767534847e-02 2.809640183565101257e+00
5.501002004008016116e-02 2.396780145472427126e+00
5.531062124248496692e-02 2.691212327531227189e+00
5.561122244488977961e-02 4.581239591767163333e+00
5.591182364729458537e-02 2.772674974597785891e+00
5.621242484969939807e-02 2.796250160892259640e+00
5.651302605210420382e-02 2.532652111955004059e+00
5.681362725450901652e-02 2.440644310025262609e+00
5.711422845691382227e-02 3.100812697166837051e+00
5.741482965931863497e-02 2.526133777376589951e+00
5.771543086172344073e-02 3.627561053442034389e+00
5.801603206412825342e-02 2.860985504530878742e+00
5.831663326653306612e-02 2.430765477710133293e+00
5.861723446893787187e-02 3.112542760609325221e+00
5.891783567134268457e-02 2.595821728009670259e+00
5.921843687374749032e-02 6.306522900789819808e+00
5.951903807615230302e-02 4.174761212186569814e+00
5.981963927855710877e-02 2.881865005888011755e+00
6.012024048096192147e-02 5.032608902029086728e+00
6.042084168336672723e-02 2.754216079564073105e+00
6.072144288577153992e-02 3.060300914730443633e+00
6.102204408817635262e-02 3.680350202883224675e+00
6.132264529058115837e-02 3.578134318574253125e+00
6.162324649298597107e-02 3.565655378561077615e+00
6.192384769539077682e-02 3.463478420164289417e+00
6.222444889779558952e-02 2.740171520226128088e+00
6.252505010020040221e-02 2.987920383738177144e+00
6.282565130260520103e-02 3.381769129017456965e+00
6.312625250501001373e-02 3.588931586480278213e+00
6.342685370741482642e-02 2.678482142975870506e+00
6.372745490981963912e-02 3.905822855561633666e+00
6.402805611222445181e-02 4.497149685735635671e+00
6.432865731462925063e-02 3.615446266165392331e+00
6.462925851703406332e-02 4.204671920100210514e+00
6.492985971943887602e-02 3.707212301871136706e+00
6.523046092184368872e-02 3.860167993015770183e+00
6.553106212424848753e-02 3.898271696906990602e+00
6.583166332665330023e-02 4.455687335041075059e+00
6.613226452905811292e-02 3.527502902948167929e+00
6.643286573146292562e-02 3.818048811043189605e+00
6.673346693386773831e-02 3.450819171134159813e+00
6.703406813627253713e-02 5.321602140474646525e+00
6.733466933867734983e-02 4.219638777583694988e+00
6.763527054108216252e-02 3.189291537133549959e+00
6.793587174348697522e-02 3.606698567716092985e+00
6.823647294589177403e-02 3.973224554156738364e+00
6.853707414829658673e-02 4.832536922494319320e+00
6.883767535070139942e-02 4.059480614986282099e+00
6.913827655310621212e-02 4.232347421252431907e+00
6.943887775551102481e-02 4.543165539572223466e+00
6.973947895791582363e-02 6.316213032353248380e+00
7.004008016032063633e-02 3.427969090569036759e+00
7.034068136272544902e-02 5.083000718578203347e+00
7.064128256513026172e-02 7.069414607643853543e+00
7.094188376753506053e-02 4.624789877058860021e+00
7.124248496993987323e-02 5.246544760002001873e+00
7.154308617234468592e-02 4.495489081507481721e+00
7.184368737474949862e-02 3.589908226721576945e+00
7.214428857715431131e-02 7.519104152129703955e+00
7.244488977955911013e-02 3.678148517383842186e+00
7.274549098196392283e-02 4.518625487902777849e+00
7.304609218436873552e-02 4.967617639136580721e+00
7.334669338677354822e-02 4.837362317448251403e+00
7.364729458917834704e-02 6.535258750615645873e+00
7.394789579158315973e-02 6.638696103883945376e+00
7.424849699398797243e-02 5.957399934093333016e+00
7.454909819639278512e-02 4.806172977507952027e+00
7.484969939879759782e-02 4.926007533998726373e+00
7.515030060120239663e-02 5.989726747082306346e+00
7.545090180360720933e-02 6.430501153387946367e+00
7.575150300601202202e-02 4.447655999412252648e+00
7.605210420841683472e-02 6.701295000598440410e+00
7.635270541082163354e-02 7.052181743538072922e+00
7.665330661322644623e-02 6.181100269487841636e+00
7.695390781563125893e-02 6.508278635487229735e+00
7.725450901803607162e-02 5.087114017377480479e+00
7.755511022044088432e-02 6.346585239322392269e+00
7.785571142284568313e-02 5.326315133456016149e+00
7.815631262525049583e-02 6.108465689618341798e+00
7.845691382765530852e-02 7.955023280562251387e+00
7.875751503006012122e-02 6.501834262840993972e+00
7.905811623246492004e-02 6.695755967312159385e+00
7.935871743486973273e-02 5.719291048004643940e+00
7.965931863727454543e-02 5.780621131297873916e+00
7.995991983967935812e-02 5.841424627943022863e+00
8.026052104208417082e-02 6.722955125482369176e+00
8.056112224448896963e-02 6.441570460515571916e+00
8.086172344689378233e-02 6.668390496893641384e+00
8.116232464929859503e-02 1.041391188253818001e+01
8.146292585170340772e-02 6.453578726370132301e+00
8.176352705410820654e-02 6.195825879380304713e+00
8.206412825651301923e-02 5.337253968759402944e+00
8.236472945891783193e-02 6.485956403829408856e+00
8.266533066132264462e-02 6.337868184900401936e+00
8.296593186372745732e-02 7.351673667202290652e+00
8.326653306613225614e-02 8.191115017181715530e+00
8.356713426853706883e-02 7.066516056812570667e+00
8.386773547094188153e-02 7.212527664797883098e+00
8.416833667334669422e-02 6.703370656178514686e+00
8.446893787575149304e-02 8.061773654424127855e+00
8.476953907815630573e-02 9.441655510333056611e+00
8.507014028056111843e-02 6.732048420866092897e+00
8.537074148296593112e-02 7.544514203384760087e+00
8.567134268537074382e-02 8.503001003411046810e+00
8.597194388777554264e-02 6.578130260212375013e+00
8.627254509018035533e-02 7.361921859126539402e+00
8.657314629258516803e-02 7.485402244614465239e+00
8.687374749498998072e-02 5.869590675559900994e+00
8.717434869739477954e-02 8.077317652134498260e+00
8.747494989979959223e-02 7.216903768529967067e+00
8.777555110220440493e-02 6.161963435518530652e+00
8.807615230460921762e-02 7.770002945074143241e+00
8.837675350701403032e-02 7.483808111745250180e+00
8.867735470941882914e-02 8.778306989031337437e+00
8.897795591182364183e-02 7.147258852276559438e+00
8.927855711422845453e-02 7.383955326132956465e+00
8.957915831663326722e-02 7.855948751054437906e+00
8.987975951903806604e-02 7.017002651479192110e+00
9.018036072144287874e-02 6.371267171643861360e+00
9.048096192384769143e-02 6.909197471691989278e+00
9.078156312625250413e-02 7.580982799800340288e+00
9.108216432865731682e-02 6.614528885175432471e+00
9.138276553106211564e-02 6.813320050051146382e+00
9.168336673346692833e-02 7.510799530028066329e+00
9.198396793587174103e-02 6.263717671684847943e+00
9.228456913827655372e-02 7.913377039263127521e+00
9.258517034068135254e-02 7.760136200019378094e+00
9.288577154308616524e-02 7.726495519676404022e+00
9.318637274549097793e-02 6.214892556447418670e+00
9.348697394789579063e-02 7.350037937053852666e+00
9.378757515030060332e-02 6.255821891730191098e+00
9.408817635270540214e-02 5.435195394323116602e+00
9.438877755511021483e-02 7.592394853980265701e+00
9.468937875751502753e-02 6.305899505113478298e+00
9.498997995991984022e-02 6.968097881779597991e+00
9.529058116232463904e-02 6.414616533621487093e+00
9.559118236472945174e-02 6.321367365298121044e+00
9.589178356713426443e-02 5.954655578880331035e+00
9.619238476953907713e-02 7.015797923355242105e+00
9.649298597194388982e-02 5.907702754580292037e+00
9.679358717434868864e-02 6.216634551401054587e+00
9.709418837675350133e-02 5.829761729477224819e+00
9.739478957915831403e-02 5.342651747317841426e+00
9.769539078156312673e-02 5.782486915945317385e+00
9.799599198396792554e-02 5.986803613201455931e+00
9.829659318637273824e-02 5.722536627123815833e+00
9.859719438877755093e-02 6.381776985609578290e+00
9.889779559118236363e-02 6.096695043037510864e+00
9.919839679358717632e-02 5.290111187309149088e+00
9.949899799599197514e-02 5.004612561972896501e+00
9.979959919839678784e-02 5.836052400557478315e+00
1.001002004008016005e-01 6.830268223497774294e+00
1.004008016032064132e-01 4.921328613218547865e+00
1.007014028056112120e-01 5.237081314927252151e+00
1.010020040080160247e-01 5.501724408098132457e+00
1.013026052104208374e-01 5.119356736894540738e+00
1.016032064128256501e-01 4.777087982591524451e+00
1.019038076152304628e-01 4.461614262705723810e+00
1.022044088176352616e-01 4.528992209307081573e+00
1.025050100200400743e-01 5.816441419722838901e+00
1.028056112224448870e-01 5.376417288141163375e+00
1.031062124248496997e-01 4.928489743012795188e+00
1.034068136272544985e-01 4.929436458495913165e+00
1.037074148296593112e-01 5.276671073683153246e+00
1.040080160320641239e-01 4.610083903744342848e+00
1.043086172344689366e-01 5.814868415957138659e+00
1.046092184368737493e-01 5.333425252718493326e+00
1.049098196392785481e-01 3.941025866631064467e+00
1.052104208416833608e-01 4.355267618403549257e+00
1.055110220440881735e-01 3.878687873364390803e+00
1.058116232464929862e-01 3.896797145910098070e+00
1.061122244488977850e-01 4.604754167321575054e+00
1.064128256513025977e-01 4.237677100173187661e+00
1.067134268537074104e-01 4.140250335795866654e+00
1.070140280561122231e-01 3.992838686266755754e+00
1.073146292585170358e-01 3.841766361658718765e+00
1.076152304609218346e-01 4.348904652430945816e+00
