lambda suscetibilidade
1.400000000000000133e-01 1.890390775694076986e+00
1.402805611222444904e-01 2.082288411770466752e+00
1.405611222444889952e-01 2.103022731350732144e+00
1.408416833667334722e-01 2.044803810878153438e+00
1.411222444889779770e-01 2.425251603041966852e+00
1.414028056112224541e-01 2.364938845255601496e+00
1.416833667334669589e-01 2.276781909874804555e+00
1.419639278557114359e-01 2.638659134816827123e+00
1.422444889779559130e-01 2.278829987865347295e+00
1.425250501002004178e-01 2.339127412656739846e+00
1.428056112224448948e-01 2.547839925790015947e+00
1.430861723446893996e-01 2.923511521712624628e+00
1.433667334669338767e-01 2.810946307346287476e+00
1.436472945891783815e-01 2.154533826063593782e+00
1.439278557114228585e-01 2.449735390772725729e+00
1.442084168336673355e-01 2.294147152929409739e+00
1.444889779559118403e-01 2.632479438389799586e+00
1.447695390781563174e-01 2.283638929862462863e+00
1.450501002004008222e-01 3.117095202603253234e+00
1.453306613226452992e-01 2.093506803415143391e+00
1.456112224448898040e-01 2.452059832569048137e+00
1.458917835671342811e-01 2.171330645406422732e+00
1.461723446893787859e-01 1.896701564601539713e+00
1.464529058116232629e-01 2.544239083012263869e+00
1.467334669338677400e-01 2.197457251932636968e+00
1.470140280561122448e-01 2.326330279144717128e+00
1.472945891783567218e-01 2.314835052917096903e+00
1.475751503006012266e-01 2.582968571561425453e+00
1.478557114228457037e-01 2.237714151681146735e+00
1.481362725450902085e-01 2.691213365397456592e+00
1.484168336673346855e-01 3.117766045870625113e+00
1.486973947895791626e-01 2.736832148693807643e+00
1.489779559118236674e-01 2.248725358292769538e+00
1.492585170340681444e-01 2.745166580635247211e+00
1.495390781563126492e-01 3.090126357538541590e+00
1.498196392785571263e-01 2.686730024623746438e+00
1.501002004008016311e-01 3.019690448107144931e+00
1.503807615230461081e-01 2.461174288969816271e+00
1.506613226452905852e-01 2.593245141060531722e+00
1.509418837675350900e-01 2.321980265313291714e+00
1.512224448897795670e-01 2.200261887512854120e+00
1.515030060120240718e-01 2.841445814086444699e+00
1.517835671342685488e-01 2.469941944946489443e+00
1.520641282565130536e-01 2.399872846541371452e+00
1.523446893787575307e-01 2.599234184405883052e+00
