lambda suscetibilidade
1.400000000000000133e-01 2.072121280003767385e+00
1.402805611222444904e-01 2.138137981101195351e+00
1.405611222444889952e-01 2.214740442887787264e+00
1.408416833667334722e-01 2.486391635441714598e+00
1.411222444889779770e-01 2.174562600632897524e+00
1.414028056112224541e-01 2.172882756770877499e+00
1.416833667334669589e-01 2.171124279209116104e+00
1.419639278557114359e-01 2.282948658663503938e+00
1.422444889779559130e-01 2.430567881344730452e+00
1.425250501002004178e-01 2.775388254301975000e+00
1.428056112224448948e-01 3.084620775607584964e+00
1.430861723446893996e-01 2.525937137600089422e+00
1.433667334669338767e-01 2.044494530188794901e+00
1.436472945891783815e-01 2.847128470567374059e+00
1.439278557114228585e-01 3.287511622808819478e+00
1.442084168336673355e-01 2.891926760626783111e+00
1.444889779559118403e-01 4.174729102169691508e+00
1.447695390781563174e-01 2.177770727353852465e+00
1.450501002004008222e-01 2.442568869066376713e+00
1.453306613226452992e-01 2.494247385630512959e+00
1.456112224448898040e-01 2.290463990589767462e+00
1.458917835671342811e-01 2.830090510921412061e+00
1.461723446893787859e-01 3.015107495553865924e+00
1.464529058116232629e-01 2.133839308973509485e+00
1.467334669338677400e-01 2.842316831054732873e+00
1.470140280561122448e-01 2.645888202160552982e+00
1.472945891783567218e-01 2.219813940408453146e+00
1.475751503006012266e-01 2.440626051939732921e+00
1.478557114228457037e-01 2.193558040636320428e+00
1.481362725450902085e-01 2.695487323911413213e+00
1.484168336673346855e-01 2.496835341610723624e+00
1.486973947895791626e-01 2.940629166306245157e+00
1.489779559118236674e-01 2.656969024852255501e+00
1.492585170340681444e-01 2.360796689478797727e+00
1.495390781563126492e-01 3.038103856585409712e+00
1.498196392785571263e-01 2.673750779325249738e+00
1.501002004008016311e-01 2.195387565186400103e+00
1.503807615230461081e-01 2.647175777511024286e+00
1.506613226452905852e-01 3.452333429998049485e+00
1.509418837675350900e-01 3.078703560534278072e+00
1.512224448897795670e-01 1.957940736898027279e+00
1.515030060120240718e-01 2.207721855479458650e+00
1.517835671342685488e-01 2.986440099805089510e+00
1.520641282565130536e-01 2.394763738969550637e+00
1.523446893787575307e-01 2.983725052737834282e+00
1.526252505010020077e-01 2.817605292290084495e+00
1.529058116232465125e-01 2.899548676980613582e+00
1.531863727454909896e-01 2.951041209965014289e+00
1.534669338677354944e-01 2.782262529574607068e+00
1.537474949899799714e-01 2.950429894184848578e+00
1.540280561122244762e-01 3.119114108698854082e+00
1.543086172344689533e-01 6.397163516562125452e+00
1.545891783567134303e-01 2.941299928353021009e+00
1.548697394789579351e-01 2.709104439005221909e+00
1.551503006012024122e-01 2.572841728109197756e+00
1.554308617234469170e-01 2.584964186712994216e+00
1.557114228456913940e-01 2.895923484032053796e+00
1.559919839679358988e-01 2.709459239146586818e+00
1.562725450901803759e-01 2.819897822926050068e+00
1.565531062124248529e-01 3.401834025466354383e+00
1.568336673346693577e-01 6.056368463278578140e+00
1.571142284569138348e-01 1.881992097677515741e+00
1.573947895791583396e-01 2.224815342400246809e+00
1.576753507014028166e-01 2.729575732107826447e+00
1.579559118236473214e-01 2.495415576782265443e+00
1.582364729458917985e-01 3.503429455311375840e+00
1.585170340681362755e-01 3.000190830802039521e+00
1.587975951903807803e-01 3.683626001923931970e+00
1.590781563126252574e-01 2.913542186891355801e+00
1.593587174348697622e-01 2.893254745848745646e+00
1.596392785571142392e-01 2.628039456091103343e+00
1.599198396793587440e-01 3.516854788244868413e+00
1.602004008016032210e-01 4.316158069901414152e+00
1.604809619238476981e-01 3.243087570772768657e+00
1.607615230460922029e-01 3.082724736694685497e+00
1.610420841683366799e-01 4.419434677030684711e+00
1.613226452905811847e-01 5.281410394675432052e+00
1.616032064128256618e-01 3.183663109688709358e+00
1.618837675350701666e-01 3.387261715535231144e+00
1.621643286573146436e-01 3.197875294473079499e+00
1.624448897795591207e-01 2.358972851460879649e+00
1.627254509018036255e-01 2.727716727446221512e+00
1.630060120240481025e-01 2.695636889902286004e+00
1.632865731462926073e-01 3.340103715815601060e+00
1.635671342685370844e-01 3.446394073949366366e+00
1.638476953907815892e-01 2.729168004534500813e+00
1.641282565130260662e-01 3.225538665967383256e+00
1.644088176352705433e-01 3.958624376324582528e+00
1.646893787575150481e-01 3.457016966944621128e+00
1.649699398797595251e-01 2.088284073505938032e+00
1.652505010020040299e-01 2.833618449808168016e+00
1.655310621242485070e-01 4.470634503831753648e+00
1.658116232464930118e-01 2.621275616568318423e+00
1.660921843687374888e-01 3.278324650456323042e+00
1.663727454909819936e-01 4.741415823364930837e+00
1.666533066132264707e-01 3.062796177527622010e+00
1.669338677354709755e-01 2.523524185872082271e+00
1.672144288577154525e-01 3.610890635256147174e+00
1.674949899799599295e-01 8.504961714360748104e+00
