lambda suscetibilidade
1.400000000000000133e-01 2.003074481473366308e+00
1.402805611222444904e-01 2.117572146773370800e+00
1.405611222444889952e-01 2.324379157123528383e+00
1.408416833667334722e-01 2.158580848092861881e+00
1.411222444889779770e-01 2.348706810074493667e+00
1.414028056112224541e-01 2.196662600562916623e+00
1.416833667334669589e-01 2.673396851706898669e+00
1.419639278557114359e-01 2.146268631446719866e+00
1.422444889779559130e-01 2.040166197857038455e+00
1.425250501002004178e-01 2.410633576752416740e+00
1.428056112224448948e-01 2.687600561832155233e+00
1.430861723446893996e-01 3.027659207117248119e+00
1.433667334669338767e-01 2.432019968819854938e+00
1.436472945891783815e-01 2.437108097012079533e+00
1.439278557114228585e-01 2.744845157939007851e+00
1.442084168336673355e-01 2.690080306737726801e+00
1.444889779559118403e-01 2.996563539132472087e+00
1.447695390781563174e-01 2.644073353056053399e+00
1.450501002004008222e-01 2.763400931181550835e+00
1.453306613226452992e-01 2.395301798466999532e+00
1.456112224448898040e-01 2.603894115782940943e+00
1.458917835671342811e-01 2.116222983115527700e+00
1.461723446893787859e-01 2.318909925444879505e+00
1.464529058116232629e-01 2.422782587264843190e+00
1.467334669338677400e-01 2.484847231244345700e+00
1.470140280561122448e-01 3.164021824555260931e+00
1.472945891783567218e-01 2.450992823363324913e+00
1.475751503006012266e-01 2.978525647171426094e+00
1.478557114228457037e-01 2.591249559800438362e+00
1.481362725450902085e-01 2.257375605663372031e+00
1.484168336673346855e-01 1.906127443268621713e+00
1.486973947895791626e-01 5.152192017000890800e+00
1.489779559118236674e-01 3.074540111595239544e+00
1.492585170340681444e-01 2.313682893351250325e+00
1.495390781563126492e-01 2.179406439129774942e+00
1.498196392785571263e-01 2.928767750091582300e+00
1.501002004008016311e-01 2.146704755949541354e+00
1.503807615230461081e-01 1.949989305166292874e+00
1.506613226452905852e-01 2.827279389131770237e+00
1.509418837675350900e-01 2.480144306876737925e+00
1.512224448897795670e-01 2.400723274034280763e+00
1.515030060120240718e-01 3.074876919906684325e+00
1.517835671342685488e-01 3.314446186839788311e+00
1.520641282565130536e-01 2.411236141795685128e+00
1.523446893787575307e-01 2.587515645568267075e+00
1.526252505010020077e-01 2.608807907002100634e+00
1.529058116232465125e-01 4.143985319478961316e+00
1.531863727454909896e-01 3.407269185304361958e+00
1.534669338677354944e-01 2.604636994271291250e+00
1.537474949899799714e-01 2.479718327130784772e+00
1.540280561122244762e-01 4.467736402186014644e+00
1.543086172344689533e-01 2.484754602204253704e+00
1.545891783567134303e-01 2.451902682327155691e+00
1.548697394789579351e-01 2.556591160093713455e+00
1.551503006012024122e-01 2.036147558230116505e+00
1.554308617234469170e-01 3.073210498540011049e+00
1.557114228456913940e-01 2.499659534350006318e+00
1.559919839679358988e-01 2.863264834213300247e+00
1.562725450901803759e-01 2.432524872559633344e+00
1.565531062124248529e-01 2.893947099042160076e+00
1.568336673346693577e-01 3.181128805596243669e+00
1.571142284569138348e-01 3.022393001755372843e+00
1.573947895791583396e-01 2.441329066998473962e+00
1.576753507014028166e-01 2.666124356202832058e+00
1.579559118236473214e-01 2.627316865595316298e+00
1.582364729458917985e-01 2.651839751722066207e+00
1.585170340681362755e-01 2.360115981017072873e+00
1.587975951903807803e-01 2.093217355189194162e+00
1.590781563126252574e-01 4.444193946903267189e+00
1.593587174348697622e-01 3.549446048989117752e+00
