lambda suscetibilidade
1.400000000000000133e-01 2.032043788503657744e+00
1.402805611222444904e-01 2.404287562116450339e+00
1.405611222444889952e-01 2.302968272366229474e+00
1.408416833667334722e-01 2.787099781249624542e+00
1.411222444889779770e-01 2.340881407813422577e+00
1.414028056112224541e-01 2.350820657719486118e+00
1.416833667334669589e-01 2.243179762405413058e+00
1.419639278557114359e-01 2.123974222390686339e+00
1.422444889779559130e-01 2.092601015873558179e+00
1.425250501002004178e-01 2.902692723851447276e+00
1.428056112224448948e-01 2.598433762036296280e+00
1.430861723446893996e-01 2.274179212487668078e+00
1.433667334669338767e-01 3.016809246645867137e+00
1.436472945891783815e-01 2.922170374808452209e+00
1.439278557114228585e-01 2.702785544637848592e+00
1.442084168336673355e-01 2.576657709246785721e+00
1.444889779559118403e-01 2.446854602126227629e+00
1.447695390781563174e-01 2.661601544456707380e+00
1.450501002004008222e-01 2.578123303362847007e+00
1.453306613226452992e-01 2.265155828546084660e+00
1.456112224448898040e-01 2.124162751275040506e+00
1.458917835671342811e-01 2.159908598021153203e+00
1.461723446893787859e-01 3.325387571155990152e+00
1.464529058116232629e-01 2.815669113785610911e+00
1.467334669338677400e-01 2.272715373866304400e+00
1.470140280561122448e-01 2.426303480712562521e+00
1.472945891783567218e-01 2.297815307257298656e+00
1.475751503006012266e-01 3.607001461573648982e+00
1.478557114228457037e-01 3.800107613439447363e+00
1.481362725450902085e-01 3.242770220837190465e+00
1.484168336673346855e-01 2.664245092847870033e+00
1.486973947895791626e-01 2.858674360885005150e+00
1.489779559118236674e-01 2.922319844609243766e+00
1.492585170340681444e-01 2.233715472988914819e+00
1.495390781563126492e-01 2.532249457297409023e+00
1.498196392785571263e-01 3.104851403607345350e+00
1.501002004008016311e-01 2.824754311339273460e+00
1.503807615230461081e-01 2.656610062592305699e+00
1.506613226452905852e-01 2.260305313829024776e+00
1.509418837675350900e-01 2.622481389553767084e+00
1.512224448897795670e-01 2.954700579134421190e+00
1.515030060120240718e-01 2.454646495656524152e+00
1.517835671342685488e-01 2.690691900386054769e+00
1.520641282565130536e-01 2.682378024941880490e+00
1.523446893787575307e-01 2.720483559704766741e+00
1.526252505010020077e-01 2.141905332691281583e+00
1.529058116232465125e-01 2.897188148951397313e+00
1.531863727454909896e-01 2.653997212569610298e+00
1.534669338677354944e-01 2.185667207755043862e+00
1.537474949899799714e-01 3.444691622982498203e+00
1.540280561122244762e-01 2.377044362702927405e+00
1.543086172344689533e-01 2.490612379587731517e+00
1.545891783567134303e-01 2.713212297667280115e+00
1.548697394789579351e-01 2.881511573019187367e+00
1.551503006012024122e-01 2.356976766549381264e+00
1.554308617234469170e-01 2.606398502945075801e+00
1.557114228456913940e-01 3.058987430887759373e+00
