lambda suscetibilidade
1.400000000000000133e-01 1.892581272193743169e+00
1.402805611222444904e-01 2.479301457988133173e+00
1.405611222444889952e-01 2.482040954792284815e+00
1.408416833667334722e-01 2.788702347657399105e+00
1.411222444889779770e-01 2.140422150578835669e+00
1.414028056112224541e-01 2.018766882887820024e+00
1.416833667334669589e-01 2.143773653009005020e+00
1.419639278557114359e-01 2.689997546598037470e+00
1.422444889779559130e-01 2.073493333961710761e+00
1.425250501002004178e-01 2.605172173981713968e+00
1.428056112224448948e-01 2.632779995491492997e+00
1.430861723446893996e-01 2.225790270567823637e+00
1.433667334669338767e-01 2.176844174163465873e+00
1.436472945891783815e-01 2.177224143769084019e+00
1.439278557114228585e-01 2.395963971344367671e+00
1.442084168336673355e-01 2.543925415220741115e+00
1.444889779559118403e-01 2.402201534067920363e+00
1.447695390781563174e-01 2.552577457931654692e+00
1.450501002004008222e-01 2.339868743658279460e+00
1.453306613226452992e-01 2.137542488955877396e+00
1.456112224448898040e-01 2.133410809144882236e+00
1.458917835671342811e-01 3.273520495099239369e+00
1.461723446893787859e-01 2.796261071947846233e+00
1.464529058116232629e-01 2.944937175639601890e+00
1.467334669338677400e-01 2.402517095183940299e+00
1.470140280561122448e-01 2.094739822985185462e+00
1.472945891783567218e-01 2.542497839165939411e+00
1.475751503006012266e-01 2.316424122674960895e+00
1.478557114228457037e-01 2.885593929610781316e+00
1.481362725450902085e-01 3.624740527871670448e+00
1.484168336673346855e-01 2.659479602886036798e+00
1.486973947895791626e-01 2.401632017289637488e+00
1.489779559118236674e-01 2.667005168306308516e+00
1.492585170340681444e-01 2.362559972846645984e+00
1.495390781563126492e-01 2.896968978456201604e+00
1.498196392785571263e-01 2.815491092966292186e+00
1.501002004008016311e-01 3.589350898754628982e+00
1.503807615230461081e-01 2.696547032699494029e+00
1.506613226452905852e-01 2.362838102327789791e+00
1.509418837675350900e-01 2.289581326552839968e+00
1.512224448897795670e-01 2.334329305970774815e+00
1.515030060120240718e-01 3.036813010318231587e+00
1.517835671342685488e-01 2.641991600023914533e+00
