lambda suscetibilidade
1.400000000000000133e-01 1.992146324456661288e+00
1.402805611222444904e-01 2.161575269187414161e+00
1.405611222444889952e-01 2.219426339492304834e+00
1.408416833667334722e-01 2.374887273440327906e+00
1.411222444889779770e-01 2.183018244957105836e+00
1.414028056112224541e-01 2.127165328326716676e+00
1.416833667334669589e-01 2.367057586028047833e+00
1.419639278557114359e-01 2.290932338939415391e+00
1.422444889779559130e-01 2.594054190060269161e+00
1.425250501002004178e-01 2.847013558529291277e+00
1.428056112224448948e-01 2.119757902394546978e+00
1.430861723446893996e-01 2.790661727474843090e+00
1.433667334669338767e-01 2.924072118736980475e+00
1.436472945891783815e-01 1.935471124660500086e+00
1.439278557114228585e-01 2.604316134168394026e+00
1.442084168336673355e-01 2.763661608103123779e+00
1.444889779559118403e-01 2.632301326912104500e+00
1.447695390781563174e-01 2.597137135067146385e+00
1.450501002004008222e-01 2.218548410372465529e+00
1.453306613226452992e-01 2.712530390876076059e+00
1.456112224448898040e-01 3.276081401464729481e+00
1.458917835671342811e-01 1.666510839208250161e+00
1.461723446893787859e-01 2.509400840951635736e+00
1.464529058116232629e-01 4.898729067734302944e+00
1.467334669338677400e-01 2.873194169868533265e+00
1.470140280561122448e-01 2.395923168290841510e+00
1.472945891783567218e-01 2.557324230087902439e+00
1.475751503006012266e-01 2.833593937037828248e+00
1.478557114228457037e-01 2.628694009122529263e+00
1.481362725450902085e-01 4.203049268530500981e+00
1.484168336673346855e-01 2.787438444037189100e+00
1.486973947895791626e-01 3.023358295752798242e+00
1.489779559118236674e-01 3.671313969887224804e+00
1.492585170340681444e-01 2.294674496227321558e+00
1.495390781563126492e-01 2.766216028044142128e+00
1.498196392785571263e-01 3.049823561944429162e+00
1.501002004008016311e-01 3.159763864742721751e+00
1.503807615230461081e-01 2.500385703535604520e+00
1.506613226452905852e-01 2.202429049759281554e+00
1.509418837675350900e-01 2.545649546261567142e+00
1.512224448897795670e-01 3.496431761551968886e+00
1.515030060120240718e-01 2.736994333340275087e+00
1.517835671342685488e-01 2.183876814730270954e+00
1.520641282565130536e-01 2.776480343903803494e+00
1.523446893787575307e-01 2.925665852006478662e+00
1.526252505010020077e-01 4.043673912222531364e+00
1.529058116232465125e-01 3.873606402166812845e+00
1.531863727454909896e-01 2.516164401096327108e+00
1.534669338677354944e-01 2.796692623140126788e+00
1.537474949899799714e-01 3.746554476791096988e+00
1.540280561122244762e-01 3.379353023566159298e+00
1.543086172344689533e-01 2.683288948325793122e+00
1.545891783567134303e-01 2.584816536079762805e+00
1.548697394789579351e-01 2.637816524283411290e+00
1.551503006012024122e-01 2.823955181344803389e+00
1.554308617234469170e-01 3.375638540933179499e+00
1.557114228456913940e-01 2.555890644725659744e+00
1.559919839679358988e-01 2.165324461986471771e+00
1.562725450901803759e-01 2.439269761815028748e+00
1.565531062124248529e-01 2.177249229401437169e+00
1.568336673346693577e-01 2.398131127363953841e+00
1.571142284569138348e-01 2.704455989896500157e+00
1.573947895791583396e-01 3.031056391704200159e+00
1.576753507014028166e-01 2.724680720848001503e+00
1.579559118236473214e-01 3.942156985489219778e+00
1.582364729458917985e-01 2.473115199811066311e+00
1.585170340681362755e-01 3.942630031662369916e+00
1.587975951903807803e-01 2.947867223599735187e+00
1.590781563126252574e-01 3.396715839920344315e+00
1.593587174348697622e-01 3.712731687865984398e+00
1.596392785571142392e-01 2.409614015564233824e+00
1.599198396793587440e-01 2.780909540044051997e+00
1.602004008016032210e-01 3.448413804859789877e+00
1.604809619238476981e-01 2.639680061099419994e+00
1.607615230460922029e-01 3.735248963366572639e+00
1.610420841683366799e-01 3.804346274963176899e+00
1.613226452905811847e-01 3.506906211662271566e+00
1.616032064128256618e-01 4.524756731302007395e+00
1.618837675350701666e-01 4.068940691297046719e+00
1.621643286573146436e-01 3.928082411183630107e+00
1.624448897795591207e-01 3.200905171197046872e+00
1.627254509018036255e-01 3.511595349613755079e+00
1.630060120240481025e-01 4.055297259950410904e+00
1.632865731462926073e-01 3.066783009822908301e+00
1.635671342685370844e-01 3.639823412384359358e+00
1.638476953907815892e-01 4.693471969408183675e+00
1.641282565130260662e-01 3.649675445590159661e+00
1.644088176352705433e-01 4.990045927075536625e+00
1.646893787575150481e-01 3.025421368826405999e+00
1.649699398797595251e-01 4.573982139134092684e+00
1.652505010020040299e-01 4.239870797430314475e+00
1.655310621242485070e-01 3.733894678615010232e+00
1.658116232464930118e-01 3.717498977374122937e+00
1.660921843687374888e-01 3.943019258169780272e+00
1.663727454909819936e-01 3.475083654057619320e+00
1.666533066132264707e-01 4.072589247778559240e+00
1.669338677354709755e-01 4.230022707379839098e+00
1.672144288577154525e-01 4.222512159621683914e+00
1.674949899799599295e-01 4.054381525099873151e+00
1.677755511022044344e-01 5.081149899656623781e+00
1.680561122244489114e-01 5.005851576536034742e+00
1.683366733466934162e-01 5.035599396251961402e+00
1.686172344689378932e-01 5.453061192542405067e+00
1.688977955911823980e-01 4.258079926090708511e+00
1.691783567134268751e-01 6.116972507181752228e+00
1.694589178356713521e-01 3.839436696908970159e+00
1.697394789579158569e-01 4.541948897731188595e+00
1.700200400801603340e-01 4.555778309067434861e+00
1.703006012024048388e-01 5.993691411026959237e+00
1.705811623246493158e-01 4.267427399971365887e+00
1.708617234468938206e-01 4.078767784426816867e+00
1.711422845691382977e-01 4.775157671316285324e+00
1.714228456913827747e-01 4.043570652379103514e+00
1.717034068136272795e-01 6.030944664162954716e+00
1.719839679358717566e-01 4.121887128233989728e+00
1.722645290581162614e-01 4.940924835738617737e+00
