lambda suscetibilidade
1.400000000000000133e-01 1.810696094784920218e+00
1.402805611222444904e-01 1.870399701768501455e+00
1.405611222444889952e-01 2.126876280492668858e+00
1.408416833667334722e-01 2.166439398482033152e+00
1.411222444889779770e-01 2.084935346155744273e+00
1.414028056112224541e-01 2.132603233725018033e+00
1.416833667334669589e-01 2.897754843144467518e+00
1.419639278557114359e-01 2.987285060093363143e+00
1.422444889779559130e-01 2.707182256579605539e+00
1.425250501002004178e-01 2.578320272870325169e+00
1.428056112224448948e-01 2.432494167106843630e+00
1.430861723446893996e-01 2.544447673496221363e+00
1.433667334669338767e-01 2.204294764756380420e+00
1.436472945891783815e-01 2.719741994691013964e+00
1.439278557114228585e-01 2.371515238621331623e+00
1.442084168336673355e-01 2.939108031878520766e+00
1.444889779559118403e-01 2.806940907734315704e+00
1.447695390781563174e-01 3.511150342028129145e+00
1.450501002004008222e-01 2.380234883636993537e+00
1.453306613226452992e-01 3.217009538243062128e+00
1.456112224448898040e-01 2.634564630390069162e+00
1.458917835671342811e-01 2.591350418844684089e+00
1.461723446893787859e-01 2.888536603739302766e+00
1.464529058116232629e-01 2.768733839024476673e+00
1.467334669338677400e-01 2.847933211135014187e+00
1.470140280561122448e-01 3.736704829400596228e+00
1.472945891783567218e-01 3.111855694018289320e+00
1.475751503006012266e-01 2.748342146146929732e+00
1.478557114228457037e-01 2.587757791477201419e+00
1.481362725450902085e-01 3.822252151669434106e+00
1.484168336673346855e-01 2.315803705617213826e+00
1.486973947895791626e-01 2.494973892191421516e+00
1.489779559118236674e-01 3.356169025730061595e+00
1.492585170340681444e-01 3.376669222823947880e+00
1.495390781563126492e-01 3.462910327060354732e+00
1.498196392785571263e-01 2.554467145442088416e+00
1.501002004008016311e-01 3.238000666551230200e+00
1.503807615230461081e-01 3.683167659908585634e+00
1.506613226452905852e-01 3.063084618872390585e+00
1.509418837675350900e-01 3.725043549225822481e+00
1.512224448897795670e-01 3.786355900213304704e+00
1.515030060120240718e-01 3.062092172735127793e+00
1.517835671342685488e-01 2.777061406977972435e+00
1.520641282565130536e-01 4.018803522618953572e+00
1.523446893787575307e-01 3.118144923256937151e+00
1.526252505010020077e-01 3.234377932149446355e+00
1.529058116232465125e-01 2.916113879033944478e+00
1.531863727454909896e-01 2.151572178488336373e+00
1.534669338677354944e-01 3.401229319029357434e+00
1.537474949899799714e-01 3.655679959893076703e+00
1.540280561122244762e-01 2.631134250811179243e+00
1.543086172344689533e-01 2.526293537671823852e+00
1.545891783567134303e-01 3.557156975311186020e+00
1.548697394789579351e-01 3.314807542547011820e+00
1.551503006012024122e-01 3.811398135055094727e+00
1.554308617234469170e-01 3.548945509216160143e+00
1.557114228456913940e-01 5.652316918257218603e+00
1.559919839679358988e-01 3.388364488724719070e+00
1.562725450901803759e-01 3.638913075012072174e+00
1.565531062124248529e-01 3.311123990028790320e+00
1.568336673346693577e-01 2.948299737727734016e+00
1.571142284569138348e-01 2.919664702695222047e+00
1.573947895791583396e-01 3.429145240928211713e+00
1.576753507014028166e-01 2.742455763094929555e+00
1.579559118236473214e-01 2.563933999035448608e+00
1.582364729458917985e-01 4.191326775157024009e+00
1.585170340681362755e-01 3.765432625003524603e+00
1.587975951903807803e-01 3.747749436792019218e+00
1.590781563126252574e-01 4.606853806938237206e+00
1.593587174348697622e-01 3.072984311489099341e+00
1.596392785571142392e-01 5.055065139034801369e+00
1.599198396793587440e-01 4.256925709168191574e+00
1.602004008016032210e-01 2.799744427222087495e+00
1.604809619238476981e-01 4.868998784541520131e+00
1.607615230460922029e-01 5.005756965955593607e+00
1.610420841683366799e-01 3.670581352764745731e+00
1.613226452905811847e-01 3.890183027379060299e+00
1.616032064128256618e-01 3.493280414831803071e+00
1.618837675350701666e-01 3.100037036347156771e+00
1.621643286573146436e-01 3.074283892178170774e+00
1.624448897795591207e-01 3.423091081284989290e+00
1.627254509018036255e-01 5.536957069339008441e+00
1.630060120240481025e-01 2.609430693617673214e+00
