lambda suscetibilidade
1.400000000000000133e-01 2.105507312475948467e+00
1.402805611222444904e-01 2.322652235251740915e+00
1.405611222444889952e-01 2.169769014692000564e+00
1.408416833667334722e-01 2.615178071778748059e+00
1.411222444889779770e-01 2.534895237312002614e+00
1.414028056112224541e-01 2.774644944658624990e+00
1.416833667334669589e-01 2.465015877798784949e+00
1.419639278557114359e-01 3.161660768965041335e+00
1.422444889779559130e-01 2.078342010134188733e+00
1.425250501002004178e-01 2.547275051791171308e+00
1.428056112224448948e-01 2.110461996399087603e+00
1.430861723446893996e-01 1.982945397515849528e+00
1.433667334669338767e-01 2.471101288471355240e+00
1.436472945891783815e-01 2.430332103417920386e+00
1.439278557114228585e-01 2.302408027466661622e+00
1.442084168336673355e-01 2.382246439224845691e+00
1.444889779559118403e-01 2.496078649082048351e+00
1.447695390781563174e-01 2.939513532262548967e+00
1.450501002004008222e-01 2.147846353201027014e+00
1.453306613226452992e-01 2.310183848504995474e+00
1.456112224448898040e-01 3.747297936651802441e+00
1.458917835671342811e-01 3.075885097429329473e+00
1.461723446893787859e-01 1.804252715006317676e+00
1.464529058116232629e-01 1.885104747786861212e+00
1.467334669338677400e-01 2.038072008412254554e+00
1.470140280561122448e-01 2.222222658959418062e+00
1.472945891783567218e-01 2.568614667899919546e+00
1.475751503006012266e-01 2.564832643400301482e+00
1.478557114228457037e-01 2.851772581487263203e+00
1.481362725450902085e-01 2.469977072065802748e+00
1.484168336673346855e-01 2.689864635206719701e+00
1.486973947895791626e-01 2.795125309888522036e+00
1.489779559118236674e-01 2.475447320484978952e+00
1.492585170340681444e-01 2.844757874373060158e+00
1.495390781563126492e-01 2.767901539041845105e+00
1.498196392785571263e-01 2.503507526029562502e+00
1.501002004008016311e-01 2.910181790372914357e+00
1.503807615230461081e-01 2.240611646710655158e+00
1.506613226452905852e-01 3.071134187817304628e+00
1.509418837675350900e-01 2.950700929160789077e+00
1.512224448897795670e-01 3.822541435480587779e+00
1.515030060120240718e-01 2.563057571740940510e+00
1.517835671342685488e-01 3.171030478703218858e+00
1.520641282565130536e-01 2.329842210542465430e+00
1.523446893787575307e-01 3.737600320955142053e+00
1.526252505010020077e-01 2.870011986378973035e+00
1.529058116232465125e-01 4.020665907877354783e+00
1.531863727454909896e-01 4.225602963981164528e+00
1.534669338677354944e-01 3.517354227523503241e+00
1.537474949899799714e-01 2.496597863375527027e+00
1.540280561122244762e-01 2.398199864948830307e+00
1.543086172344689533e-01 2.840290462012110329e+00
1.545891783567134303e-01 2.919437658304269601e+00
1.548697394789579351e-01 2.880652318080246577e+00
1.551503006012024122e-01 2.936895242958648566e+00
1.554308617234469170e-01 4.500831616965236037e+00
1.557114228456913940e-01 3.087380146633326827e+00
1.559919839679358988e-01 3.177042179531025745e+00
1.562725450901803759e-01 2.341623223499039952e+00
1.565531062124248529e-01 3.201706767722664271e+00
1.568336673346693577e-01 2.896060813926650379e+00
1.571142284569138348e-01 3.133567834726397994e+00
1.573947895791583396e-01 2.787032283918398079e+00
1.576753507014028166e-01 4.005308743934206994e+00
1.579559118236473214e-01 3.192886946745158383e+00
1.582364729458917985e-01 2.656766261803156670e+00
1.585170340681362755e-01 3.147743106662637125e+00
1.587975951903807803e-01 2.834991504120851769e+00
1.590781563126252574e-01 2.852135307047926727e+00
1.593587174348697622e-01 2.192249549222424765e+00
1.596392785571142392e-01 2.311774573306490943e+00
1.599198396793587440e-01 2.479853262624249322e+00
1.602004008016032210e-01 2.677588441454046730e+00
1.604809619238476981e-01 2.583651655343133235e+00
