lambda suscetibilidade
1.400000000000000133e-01 2.007840150385552747e+00
1.402805611222444904e-01 2.266576779933807018e+00
1.405611222444889952e-01 2.299665694658917570e+00
1.408416833667334722e-01 2.345869006624198949e+00
1.411222444889779770e-01 2.418540633421101482e+00
1.414028056112224541e-01 2.173010842991217828e+00
1.416833667334669589e-01 2.310090155233985865e+00
1.419639278557114359e-01 2.173458899730491556e+00
1.422444889779559130e-01 3.596857325174933173e+00
1.425250501002004178e-01 2.317211273469111266e+00
1.428056112224448948e-01 2.285264014580590253e+00
1.430861723446893996e-01 2.393126317582508822e+00
1.433667334669338767e-01 2.606990874439444994e+00
1.436472945891783815e-01 2.529306686666124460e+00
1.439278557114228585e-01 2.889873474930297892e+00
1.442084168336673355e-01 2.682969555241990101e+00
1.444889779559118403e-01 2.388677356085133763e+00
1.447695390781563174e-01 4.107447203429951621e+00
1.450501002004008222e-01 2.342646133474879377e+00
1.453306613226452992e-01 2.871973060066044248e+00
1.456112224448898040e-01 2.266527748046357704e+00
1.458917835671342811e-01 2.570361939538003515e+00
1.461723446893787859e-01 2.422165720973584957e+00
1.464529058116232629e-01 2.876020703675203460e+00
1.467334669338677400e-01 3.648643067200323831e+00
1.470140280561122448e-01 2.983809394739434850e+00
1.472945891783567218e-01 2.707045151634476010e+00
1.475751503006012266e-01 2.684308038721325840e+00
1.478557114228457037e-01 3.491605956790774457e+00
1.481362725450902085e-01 2.875637929804163218e+00
1.484168336673346855e-01 2.811322200618841638e+00
1.486973947895791626e-01 2.654750099102132221e+00
1.489779559118236674e-01 3.041067639699555958e+00
1.492585170340681444e-01 3.185872172068010322e+00
1.495390781563126492e-01 3.205370490611207934e+00
1.498196392785571263e-01 2.964426782075813449e+00
1.501002004008016311e-01 2.897646198790874372e+00
1.503807615230461081e-01 2.305789781048647402e+00
1.506613226452905852e-01 2.789874417176165355e+00
1.509418837675350900e-01 3.086551732683337601e+00
1.512224448897795670e-01 2.269317096758480812e+00
1.515030060120240718e-01 2.442980477538347905e+00
1.517835671342685488e-01 3.201756782307381144e+00
1.520641282565130536e-01 2.186667752561906930e+00
1.523446893787575307e-01 3.293472501846888001e+00
1.526252505010020077e-01 2.688238725142269470e+00
1.529058116232465125e-01 2.652488887260335826e+00
1.531863727454909896e-01 4.046949749524245910e+00
1.534669338677354944e-01 2.271082876201667489e+00
1.537474949899799714e-01 2.397042942487073169e+00
1.540280561122244762e-01 2.978163747768205472e+00
1.543086172344689533e-01 2.501505049493987443e+00
1.545891783567134303e-01 2.331820979188739873e+00
1.548697394789579351e-01 2.521784450859048565e+00
1.551503006012024122e-01 2.821254342156291894e+00
1.554308617234469170e-01 2.422315066951741258e+00
1.557114228456913940e-01 3.894005063134696965e+00
1.559919839679358988e-01 2.911387581938273073e+00
1.562725450901803759e-01 2.665772163097395175e+00
1.565531062124248529e-01 3.215022082475182952e+00
1.568336673346693577e-01 2.384623597804811812e+00
1.571142284569138348e-01 2.384426511022849748e+00
1.573947895791583396e-01 2.195944609481554455e+00
1.576753507014028166e-01 3.334542517346912760e+00
1.579559118236473214e-01 2.839228270121337605e+00
1.582364729458917985e-01 3.085494750846660583e+00
1.585170340681362755e-01 2.383442289577086814e+00
1.587975951903807803e-01 2.739698004033777057e+00
1.590781563126252574e-01 2.596972488164733139e+00
1.593587174348697622e-01 4.008453440941652346e+00
1.596392785571142392e-01 2.979229102708644827e+00
1.599198396793587440e-01 2.699567995634645445e+00
1.602004008016032210e-01 2.750904328600061621e+00
1.604809619238476981e-01 2.904897169662379319e+00
1.607615230460922029e-01 3.189102336995453868e+00
1.610420841683366799e-01 4.109318956159280667e+00
1.613226452905811847e-01 2.984273907407937632e+00
1.616032064128256618e-01 2.163852496009438742e+00
1.618837675350701666e-01 2.606591543827012636e+00
1.621643286573146436e-01 4.744318793046307547e+00
1.624448897795591207e-01 3.018175549677187597e+00
1.627254509018036255e-01 3.344727427841308387e+00
1.630060120240481025e-01 3.381153924899181984e+00
1.632865731462926073e-01 5.691288699722445443e+00
1.635671342685370844e-01 3.654505836546962261e+00
1.638476953907815892e-01 3.553660295651526635e+00
1.641282565130260662e-01 2.930875349261582663e+00
1.644088176352705433e-01 3.282677750761328284e+00
1.646893787575150481e-01 3.446244687441073928e+00
1.649699398797595251e-01 3.336610910439910871e+00
1.652505010020040299e-01 3.215625181613178452e+00
1.655310621242485070e-01 3.097481150340619660e+00
1.658116232464930118e-01 4.040364579236390696e+00
1.660921843687374888e-01 3.571603306212122853e+00
1.663727454909819936e-01 3.345733583554424406e+00
1.666533066132264707e-01 3.796512686845978646e+00
1.669338677354709755e-01 4.400068852254860552e+00
1.672144288577154525e-01 3.738817778650354917e+00
1.674949899799599295e-01 4.128800394818472164e+00
1.677755511022044344e-01 3.558979928504127699e+00
1.680561122244489114e-01 3.469868553696968227e+00
1.683366733466934162e-01 3.456317634813023787e+00
1.686172344689378932e-01 3.815022666560473841e+00
1.688977955911823980e-01 4.229157135430847703e+00
1.691783567134268751e-01 3.620345579395968016e+00
1.694589178356713521e-01 3.232795855415068420e+00
1.697394789579158569e-01 4.339213900865686036e+00
1.700200400801603340e-01 4.503396590432928726e+00
1.703006012024048388e-01 5.279310862389028358e+00
1.705811623246493158e-01 5.011902694870324027e+00
1.708617234468938206e-01 5.045897795358789573e+00
1.711422845691382977e-01 3.788798885341662093e+00
1.714228456913827747e-01 6.418141933091929374e+00
1.717034068136272795e-01 5.446330518793518038e+00
1.719839679358717566e-01 4.718956501780725787e+00
1.722645290581162614e-01 4.251890388474529381e+00
1.725450901803607384e-01 4.809641989934744011e+00
1.728256513026052432e-01 3.482394636499999585e+00
1.731062124248497203e-01 6.776184151546686962e+00
1.733867735470941973e-01 6.074862219386242934e+00
1.736673346693387021e-01 4.656090926885111614e+00
1.739478957915831792e-01 4.451892564844774469e+00
1.742284569138276840e-01 3.460689401552973443e+00
1.745090180360721610e-01 3.895822624489677199e+00
1.747895791583166658e-01 5.204880118065592143e+00
1.750701402805611429e-01 3.305837571112831608e+00
1.753507014028056199e-01 3.552172117072103230e+00
1.756312625250501247e-01 5.149694501076467645e+00
1.759118236472946017e-01 4.464720030433015907e+00
1.761923847695391065e-01 5.400876176773168780e+00
1.764729458917835836e-01 4.650916543795971414e+00
1.767535070140280884e-01 4.348256952360953775e+00
1.770340681362725654e-01 4.261342227982688691e+00
1.773146292585170425e-01 3.676892851400062057e+00
1.775951903807615473e-01 3.350014404103834664e+00
1.778757515030060243e-01 5.262386183097954806e+00
1.781563126252505291e-01 3.776260610323931566e+00
1.784368737474950062e-01 5.891098617587902098e+00
1.787174348697395110e-01 4.481213683137987402e+00
1.789979959919839880e-01 5.690385524057498756e+00
1.792785571142284651e-01 5.203200524932056759e+00
1.795591182364729699e-01 3.095802798781588372e+00
1.798396793587174469e-01 5.663565010027610036e+00
1.801202404809619517e-01 3.654519867581886405e+00
1.804008016032064288e-01 5.831366264158983626e+00
1.806813627254509336e-01 6.343342452913912410e+00
1.809619238476954106e-01 3.994066508399512383e+00
1.812424849699398877e-01 3.244282195811708291e+00
1.815230460921843925e-01 4.612542960704397288e+00
1.818036072144288695e-01 6.475536797540577538e+00
1.820841683366733743e-01 5.645550474559126286e+00
1.823647294589178514e-01 5.461724276605261608e+00
1.826452905811623562e-01 6.004349695120663633e+00
1.829258517034068332e-01 6.220917386239021241e+00
1.832064128256513102e-01 6.242225659096582113e+00
1.834869739478958151e-01 6.384322500099048447e+00
1.837675350701402921e-01 4.140721847808610079e+00
1.840480961923847969e-01 5.063306916266744118e+00
1.843286573146292739e-01 5.427947299108769386e+00
1.846092184368737787e-01 5.242885026835853779e+00
1.848897795591182558e-01 8.479225822802449741e+00
1.851703406813627328e-01 6.940420847623403056e+00
1.854509018036072376e-01 5.803780360471380462e+00
1.857314629258517147e-01 5.133358957506056974e+00
1.860120240480962195e-01 7.649471445690879889e+00
1.862925851703406965e-01 4.042747536247682127e+00
1.865731462925852013e-01 6.773330808563916783e+00
1.868537074148296784e-01 7.064331036608463066e+00
1.871342685370741554e-01 4.961591308997853389e+00
1.874148296593186602e-01 7.318898271550684953e+00
1.876953907815631650e-01 8.475484993585308047e+00
1.879759519038076421e-01 6.839877086642988324e+00
1.882565130260521191e-01 5.742135041447292032e+00
1.885370741482966239e-01 7.866996237512798196e+00
1.888176352705411010e-01 6.882020135366517799e+00
1.890981963927855780e-01 6.037716611787154797e+00
1.893787575150300828e-01 5.006675472884843714e+00
1.896593186372745876e-01 9.107219353395500150e+00
1.899398797595190647e-01 1.075588510487987648e+01
1.902204408817635417e-01 9.447356727630834783e+00
1.905010020040080465e-01 6.211751384467546266e+00
1.907815631262525236e-01 5.326843770589035465e+00
1.910621242484970006e-01 5.519409349170390833e+00
1.913426853707415054e-01 1.180379007035725358e+01
1.916232464929860102e-01 7.647941073009772772e+00
1.919038076152304872e-01 7.127748703112829709e+00
1.921843687374749643e-01 7.508529672904903585e+00
1.924649298597194691e-01 7.589105260790637075e+00
1.927454909819639461e-01 5.722353685573505544e+00
1.930260521042084232e-01 8.472818605359526245e+00
1.933066132264529280e-01 1.703160872570435913e+01
1.935871743486974328e-01 7.171319034813720350e+00
1.938677354709419098e-01 5.789349839218951743e+00
1.941482965931863869e-01 8.847976579893835236e+00
1.944288577154308917e-01 1.057197095308653090e+01
1.947094188376753687e-01 9.751530781152686345e+00
1.949899799599198458e-01 7.019586530540432356e+00
1.952705410821643506e-01 6.398010461628858891e+00
1.955511022044088554e-01 6.824498066126690965e+00
1.958316633266533324e-01 8.627889961143580422e+00
1.961122244488978095e-01 7.903675374703365897e+00
1.963927855711423143e-01 7.842462779216086588e+00
1.966733466933867913e-01 9.320011047903353330e+00
1.969539078156312684e-01 8.665293720967934377e+00
1.972344689378757732e-01 6.201338607211617671e+00
1.975150300601202780e-01 6.289941914472262141e+00
1.977955911823647550e-01 7.345210695946665425e+00
1.980761523046092321e-01 1.080063985871458065e+01
1.983567134268537369e-01 8.958532728364282605e+00
1.986372745490982139e-01 7.933339354627934270e+00
1.989178356713427187e-01 5.655091853508417366e+00
1.991983967935871958e-01 7.687095868113736685e+00
1.994789579158317006e-01 7.034639909448731743e+00
1.997595190380761776e-01 6.010438782889007570e+00
2.000400801603206546e-01 9.565458680325795271e+00
2.003206412825651594e-01 7.522848592372431753e+00
2.006012024048096365e-01 6.406370086296903743e+00
2.008817635270541413e-01 7.204702408594202190e+00
2.011623246492986183e-01 1.128201543694845732e+01
2.014428857715431231e-01 9.835972828510314514e+00
2.017234468937876002e-01 7.354476433396987645e+00
2.020040080160320772e-01 8.820226412712990793e+00
2.022845691382765820e-01 8.855267829922775391e+00
2.025651302605210868e-01 1.124521165708358694e+01
2.028456913827655361e-01 1.097078020050066627e+01
2.031262525050100409e-01 1.148617538195290422e+01
2.034068136272545457e-01 1.004327969781802565e+01
2.036873747494990228e-01 1.419407402379929195e+01
2.039679358717434998e-01 7.024078888841288837e+00
2.042484969939880046e-01 9.741529694472278678e+00
2.045290581162325094e-01 9.589798965304193956e+00
2.048096192384769587e-01 7.776480068746925767e+00
2.050901803607214635e-01 9.026836234999821684e+00
2.053707414829659683e-01 1.625518389766397576e+01
2.056513026052104454e-01 1.138829063843086509e+01
2.059318637274549224e-01 8.895203835044778629e+00
2.062124248496994272e-01 1.265947617666181024e+01
2.064929859719439320e-01 1.097011897116860091e+01
2.067735470941883813e-01 1.378779211876249988e+01
2.070541082164328861e-01 1.182589948104891420e+01
2.073346693386773909e-01 1.291111443045381968e+01
2.076152304609218679e-01 1.327155879047642628e+01
2.078957915831663450e-01 1.068448045078000774e+01
2.081763527054108498e-01 1.177292002716188257e+01
2.084569138276553546e-01 1.559316890712035431e+01
2.087374749498998316e-01 1.366431351229751812e+01
2.090180360721443087e-01 1.611549640835262664e+01
2.092985971943888135e-01 1.052005101676352794e+01
2.095791583166332905e-01 8.372059368502013044e+00
2.098597194388777676e-01 1.267764070467401538e+01
2.101402805611222724e-01 1.293754464668908000e+01
2.104208416833667772e-01 1.368498879287078118e+01
2.107014028056112542e-01 1.032241097221358395e+01
2.109819639278557313e-01 1.045401374390153926e+01
2.112625250501002361e-01 1.029594695678313698e+01
2.115430861723447131e-01 1.263184191397307998e+01
2.118236472945891902e-01 1.276814741215465254e+01
2.121042084168336950e-01 1.149480222236682181e+01
2.123847695390781998e-01 1.066377084299626610e+01
2.126653306613226768e-01 1.314331362514493229e+01
2.129458917835671539e-01 1.070877860943971349e+01
2.132264529058116587e-01 1.099776740691071808e+01
2.135070140280561357e-01 1.050947341576627281e+01
2.137875751503006128e-01 1.283622940389054889e+01
2.140681362725451176e-01 1.055863280271741900e+01
2.143486973947896224e-01 9.402482812578103477e+00
2.146292585170340994e-01 1.038753095533652804e+01
2.149098196392785765e-01 1.165625508080403705e+01
2.151903807615230813e-01 8.651797203987907636e+00
2.154709418837675583e-01 8.508998289334236631e+00
2.157515030060120353e-01 1.004167447465055751e+01
2.160320641282565401e-01 1.348246277344755484e+01
2.163126252505010449e-01 1.053210765536002214e+01
2.165931863727455220e-01 8.903306926106788310e+00
2.168737474949899990e-01 1.237493329807507259e+01
2.171543086172345038e-01 1.214199523273364889e+01
2.174348697394789809e-01 1.021552509988070945e+01
2.177154308617234579e-01 1.404054244525622508e+01
2.179959919839679627e-01 9.108509741111102898e+00
2.182765531062124675e-01 1.013447392473059061e+01
2.185571142284569446e-01 9.824946116988433786e+00
2.188376753507014216e-01 9.215620319920168058e+00
2.191182364729459264e-01 1.005527723802850559e+01
2.193987975951904035e-01 1.031819089154195268e+01
2.196793587174348805e-01 7.308414796941751668e+00
2.199599198396793853e-01 1.119975456389359891e+01
2.202404809619238901e-01 1.071725367638957849e+01
2.205210420841683672e-01 9.908337125279603086e+00
2.208016032064128442e-01 1.062983554909328632e+01
2.210821643286573490e-01 1.055923617778998924e+01
2.213627254509018261e-01 9.091253095375096294e+00
2.216432865731463031e-01 7.865272325818463806e+00
2.219238476953908079e-01 8.360973778627817765e+00
2.222044088176353127e-01 8.210093876434315874e+00
2.224849699398797898e-01 8.431216632120509757e+00
2.227655310621242668e-01 1.212821617887041015e+01
2.230460921843687716e-01 8.121669110291188431e+00
2.233266533066132487e-01 8.515810606002435890e+00
2.236072144288577257e-01 8.034076620574643002e+00
2.238877755511022305e-01 6.162546004223137253e+00
2.241683366733467353e-01 6.626787749229181124e+00
2.244488977955912123e-01 8.027807865997822034e+00
2.247294589178356894e-01 7.437552364178329434e+00
2.250100200400801942e-01 6.146975326971983122e+00
2.252905811623246712e-01 9.544677922949633242e+00
2.255711422845691483e-01 7.893254958989640357e+00
