lambda suscetibilidade
1.400000000000000133e-01 2.492849458104953619e+00
1.402805611222444904e-01 2.233884796125560346e+00
1.405611222444889952e-01 2.063526454470510529e+00
1.408416833667334722e-01 2.356012398344674796e+00
1.411222444889779770e-01 2.263387810195350180e+00
1.414028056112224541e-01 2.122938589640940510e+00
1.416833667334669589e-01 2.563703879818655995e+00
1.419639278557114359e-01 3.169904982754054856e+00
1.422444889779559130e-01 2.161274262948300606e+00
1.425250501002004178e-01 2.306268759695818016e+00
1.428056112224448948e-01 2.168279964647370939e+00
1.430861723446893996e-01 2.748273583108629126e+00
1.433667334669338767e-01 3.027767032841721218e+00
1.436472945891783815e-01 2.769729722856198340e+00
1.439278557114228585e-01 2.147912325167883107e+00
1.442084168336673355e-01 2.259669349076383948e+00
1.444889779559118403e-01 2.960154071612732363e+00
1.447695390781563174e-01 2.709904299159027197e+00
1.450501002004008222e-01 2.603975093984756572e+00
1.453306613226452992e-01 2.457389136508149274e+00
1.456112224448898040e-01 2.403231916270259116e+00
1.458917835671342811e-01 2.798442023555889779e+00
1.461723446893787859e-01 2.824906767933354601e+00
1.464529058116232629e-01 2.303189118765491816e+00
1.467334669338677400e-01 2.826278042601764184e+00
1.470140280561122448e-01 2.649783550946813726e+00
1.472945891783567218e-01 2.672725439891285415e+00
1.475751503006012266e-01 3.247015105159214432e+00
1.478557114228457037e-01 3.740590097278861936e+00
1.481362725450902085e-01 2.765256155382696868e+00
1.484168336673346855e-01 2.402154301137377601e+00
1.486973947895791626e-01 3.269876204901941641e+00
1.489779559118236674e-01 2.583112333427877161e+00
1.492585170340681444e-01 3.149523433924060090e+00
1.495390781563126492e-01 2.618920878912855521e+00
1.498196392785571263e-01 2.915526838049615321e+00
1.501002004008016311e-01 2.812333470126660906e+00
1.503807615230461081e-01 2.803204501922361480e+00
1.506613226452905852e-01 2.548594697769619888e+00
1.509418837675350900e-01 2.899632161828046506e+00
1.512224448897795670e-01 3.197448626762684931e+00
1.515030060120240718e-01 2.144301047373808000e+00
1.517835671342685488e-01 2.829899214199344204e+00
1.520641282565130536e-01 2.580247235872235034e+00
1.523446893787575307e-01 4.268683758748818668e+00
1.526252505010020077e-01 3.457890039802951065e+00
1.529058116232465125e-01 2.613061900908602020e+00
1.531863727454909896e-01 2.593690232824795050e+00
1.534669338677354944e-01 2.722876460919894104e+00
1.537474949899799714e-01 2.573399315908358798e+00
1.540280561122244762e-01 2.330109298024243270e+00
1.543086172344689533e-01 2.503962592075821725e+00
1.545891783567134303e-01 3.456625960638080475e+00
1.548697394789579351e-01 4.543775293991387798e+00
1.551503006012024122e-01 2.657259103404272071e+00
1.554308617234469170e-01 2.727240624375975919e+00
1.557114228456913940e-01 2.988276203673779996e+00
1.559919839679358988e-01 2.751563867958957577e+00
1.562725450901803759e-01 3.339002593912142380e+00
1.565531062124248529e-01 2.421009405119498137e+00
1.568336673346693577e-01 2.888378809160386584e+00
1.571142284569138348e-01 3.082541116283320726e+00
1.573947895791583396e-01 4.309832255861843819e+00
1.576753507014028166e-01 3.396324123881337087e+00
1.579559118236473214e-01 2.561725675747958952e+00
1.582364729458917985e-01 3.206672046045635938e+00
1.585170340681362755e-01 4.699057791214615420e+00
1.587975951903807803e-01 4.586723855715544751e+00
1.590781563126252574e-01 2.481268389364021942e+00
1.593587174348697622e-01 2.890969398325033080e+00
1.596392785571142392e-01 3.300638237754492277e+00
1.599198396793587440e-01 3.203232359306393828e+00
1.602004008016032210e-01 3.915732163372670716e+00
1.604809619238476981e-01 2.828831150052275145e+00
1.607615230460922029e-01 3.681071570855587449e+00
1.610420841683366799e-01 2.884821627619731821e+00
1.613226452905811847e-01 3.141332607632016050e+00
1.616032064128256618e-01 3.241502322019938376e+00
1.618837675350701666e-01 2.875691777893492507e+00
1.621643286573146436e-01 4.156297920551905278e+00
1.624448897795591207e-01 3.758216252504110511e+00
1.627254509018036255e-01 4.069004511476577157e+00
1.630060120240481025e-01 3.669175095085250415e+00
1.632865731462926073e-01 3.001900223980997762e+00
1.635671342685370844e-01 2.457167491862605413e+00
1.638476953907815892e-01 4.018754482686533791e+00
1.641282565130260662e-01 2.572675726153210274e+00
1.644088176352705433e-01 3.151041115616080024e+00
1.646893787575150481e-01 4.571835530199070519e+00
1.649699398797595251e-01 7.857854872312093342e+00
1.652505010020040299e-01 4.285933536523787168e+00
1.655310621242485070e-01 3.054069351524261400e+00
1.658116232464930118e-01 4.732605137487562175e+00
1.660921843687374888e-01 3.665498135119690915e+00
1.663727454909819936e-01 2.659564336727259892e+00
1.666533066132264707e-01 5.173547373719708631e+00
1.669338677354709755e-01 3.231614943336296619e+00
1.672144288577154525e-01 5.300340406929280768e+00
1.674949899799599295e-01 3.490303045105177748e+00
1.677755511022044344e-01 2.730362185367264161e+00
1.680561122244489114e-01 3.423782026827092206e+00
1.683366733466934162e-01 3.774842797948123607e+00
1.686172344689378932e-01 4.345026420716799898e+00
1.688977955911823980e-01 4.564263141006351887e+00
1.691783567134268751e-01 4.279131600550273973e+00
1.694589178356713521e-01 3.622255172964144787e+00
1.697394789579158569e-01 4.244745473679248704e+00
1.700200400801603340e-01 3.579612684876257944e+00
1.703006012024048388e-01 2.755927952105660772e+00
1.705811623246493158e-01 3.120778713957965689e+00
1.708617234468938206e-01 3.451304380063737742e+00
1.711422845691382977e-01 4.436753732730436717e+00
1.714228456913827747e-01 3.839977698227306835e+00
1.717034068136272795e-01 4.663882657450406199e+00
1.719839679358717566e-01 4.471473042320879721e+00
1.722645290581162614e-01 4.316522637632483672e+00
1.725450901803607384e-01 3.694659708373214002e+00
1.728256513026052432e-01 5.038175422782743773e+00
1.731062124248497203e-01 5.479359759896645699e+00
1.733867735470941973e-01 4.741712348896671259e+00
1.736673346693387021e-01 3.133919040012932644e+00
1.739478957915831792e-01 4.901215688131216552e+00
1.742284569138276840e-01 3.921129464525690000e+00
1.745090180360721610e-01 3.121908556077984453e+00
1.747895791583166658e-01 4.892259676225306109e+00
1.750701402805611429e-01 5.787925341120814693e+00
1.753507014028056199e-01 4.155787879172352817e+00
1.756312625250501247e-01 5.237036955680822281e+00
1.759118236472946017e-01 7.284935149692484124e+00
1.761923847695391065e-01 3.932142597615494672e+00
1.764729458917835836e-01 4.463474523381128378e+00
1.767535070140280884e-01 5.213779797259800119e+00
1.770340681362725654e-01 7.018888734259186357e+00
1.773146292585170425e-01 5.640465170962314367e+00
1.775951903807615473e-01 4.278834573500015281e+00
1.778757515030060243e-01 3.473191488199336874e+00
1.781563126252505291e-01 5.225842107617693522e+00
1.784368737474950062e-01 5.424072795630767274e+00
1.787174348697395110e-01 4.427687230442765021e+00
1.789979959919839880e-01 6.143149555115334337e+00
1.792785571142284651e-01 4.207548112074521285e+00
1.795591182364729699e-01 6.684176462331712365e+00
1.798396793587174469e-01 6.950529006230471651e+00
1.801202404809619517e-01 8.285882111444761833e+00
1.804008016032064288e-01 4.223831040708070361e+00
1.806813627254509336e-01 5.694287239999542116e+00
1.809619238476954106e-01 8.630441175482156169e+00
1.812424849699398877e-01 3.755424461063159747e+00
1.815230460921843925e-01 8.458792192090214712e+00
1.818036072144288695e-01 6.460537467748777907e+00
1.820841683366733743e-01 4.545289808264093345e+00
1.823647294589178514e-01 7.173566049538784739e+00
1.826452905811623562e-01 8.478547992971131819e+00
1.829258517034068332e-01 8.708576405534330434e+00
1.832064128256513102e-01 9.411292557710972062e+00
1.834869739478958151e-01 9.387181485470835085e+00
1.837675350701402921e-01 7.873840354442348755e+00
1.840480961923847969e-01 6.671511623529441160e+00
1.843286573146292739e-01 6.759532571390030498e+00
1.846092184368737787e-01 7.780287617533830691e+00
1.848897795591182558e-01 5.927072849723616699e+00
1.851703406813627328e-01 6.735180147728616618e+00
1.854509018036072376e-01 6.062871354906757659e+00
1.857314629258517147e-01 5.979344052054205605e+00
1.860120240480962195e-01 7.449843804219745458e+00
1.862925851703406965e-01 8.440247733334828695e+00
1.865731462925852013e-01 5.704017021092925077e+00
1.868537074148296784e-01 7.126634419945068188e+00
1.871342685370741554e-01 6.442265704061447273e+00
1.874148296593186602e-01 6.334491184915719941e+00
1.876953907815631650e-01 4.213527289794930297e+00
1.879759519038076421e-01 4.092174359666050698e+00
1.882565130260521191e-01 7.124113948637390337e+00
1.885370741482966239e-01 4.678581112570483924e+00
1.888176352705411010e-01 4.695714249528148088e+00
1.890981963927855780e-01 6.281248218923870752e+00
1.893787575150300828e-01 6.864388369430184156e+00
1.896593186372745876e-01 9.424648836174000621e+00
1.899398797595190647e-01 7.801106527834915205e+00
1.902204408817635417e-01 3.682377435013238554e+00
1.905010020040080465e-01 7.134534961847388779e+00
1.907815631262525236e-01 3.743296896322303891e+00
1.910621242484970006e-01 6.834931327603317008e+00
1.913426853707415054e-01 6.176133042438746834e+00
1.916232464929860102e-01 6.402346081464805216e+00
1.919038076152304872e-01 6.179955039681958695e+00
1.921843687374749643e-01 7.054160699747217933e+00
1.924649298597194691e-01 8.064179999069541083e+00
1.927454909819639461e-01 6.734744876529427771e+00
1.930260521042084232e-01 7.313435000503695882e+00
1.933066132264529280e-01 9.470417487417337910e+00
1.935871743486974328e-01 6.195299901171915202e+00
1.938677354709419098e-01 8.551014751630189537e+00
1.941482965931863869e-01 1.022123047437974108e+01
1.944288577154308917e-01 7.638727243492346553e+00
1.947094188376753687e-01 6.704636116020573411e+00
1.949899799599198458e-01 7.284145412628891592e+00
1.952705410821643506e-01 7.775778609760910065e+00
1.955511022044088554e-01 1.722757035115040836e+01
