lambda suscetibilidade
1.400000000000000133e-01 2.393488622898060747e+00
1.402805611222444904e-01 1.986615986161883951e+00
1.405611222444889952e-01 2.214569124148239698e+00
1.408416833667334722e-01 2.166283595106416549e+00
1.411222444889779770e-01 2.078185197263048956e+00
1.414028056112224541e-01 2.213502979856118991e+00
1.416833667334669589e-01 2.391541501247722579e+00
1.419639278557114359e-01 2.498780189885700054e+00
1.422444889779559130e-01 2.042272353925775885e+00
1.425250501002004178e-01 2.391036152895074540e+00
1.428056112224448948e-01 2.595888014705406643e+00
1.430861723446893996e-01 2.837733947289304393e+00
1.433667334669338767e-01 2.113429777843708557e+00
1.436472945891783815e-01 2.190006312327258176e+00
1.439278557114228585e-01 2.451445102795457576e+00
1.442084168336673355e-01 2.756071229915741494e+00
1.444889779559118403e-01 2.921761391099012339e+00
1.447695390781563174e-01 3.143558465969629623e+00
1.450501002004008222e-01 2.639830318385363750e+00
1.453306613226452992e-01 2.600372861834984839e+00
1.456112224448898040e-01 2.532668294791256436e+00
1.458917835671342811e-01 3.547516090670113975e+00
1.461723446893787859e-01 2.549032811719161629e+00
1.464529058116232629e-01 2.557828371214780017e+00
1.467334669338677400e-01 2.540544074483743309e+00
1.470140280561122448e-01 2.961359151133210244e+00
1.472945891783567218e-01 2.675563733556374224e+00
1.475751503006012266e-01 2.269397173465461215e+00
1.478557114228457037e-01 2.576082161949648341e+00
1.481362725450902085e-01 2.681247281996926191e+00
1.484168336673346855e-01 2.626614083786879661e+00
1.486973947895791626e-01 3.321663518873009036e+00
1.489779559118236674e-01 2.493071316990303821e+00
1.492585170340681444e-01 3.093351189025560277e+00
1.495390781563126492e-01 2.842125724967718980e+00
1.498196392785571263e-01 2.595347385313849120e+00
1.501002004008016311e-01 3.093812907203928209e+00
1.503807615230461081e-01 3.387976560606369425e+00
1.506613226452905852e-01 3.238711808112638035e+00
1.509418837675350900e-01 2.720591739091697825e+00
1.512224448897795670e-01 2.638359478690146531e+00
1.515030060120240718e-01 2.946829261085340601e+00
1.517835671342685488e-01 3.357959731509561951e+00
1.520641282565130536e-01 3.407169167329310522e+00
1.523446893787575307e-01 2.545348860896337495e+00
1.526252505010020077e-01 2.153851455304762741e+00
1.529058116232465125e-01 2.826886777694299191e+00
1.531863727454909896e-01 3.290979286370769419e+00
1.534669338677354944e-01 3.395006733580284042e+00
1.537474949899799714e-01 2.813851118958266895e+00
1.540280561122244762e-01 2.938241395459648686e+00
1.543086172344689533e-01 2.751219463532077469e+00
1.545891783567134303e-01 2.479409006084934308e+00
1.548697394789579351e-01 2.909603318762184365e+00
1.551503006012024122e-01 2.552715234213548623e+00
1.554308617234469170e-01 3.635692803482052593e+00
1.557114228456913940e-01 4.247570657128630245e+00
1.559919839679358988e-01 3.562227940001654325e+00
1.562725450901803759e-01 3.742300779892607565e+00
1.565531062124248529e-01 3.164404697827876145e+00
1.568336673346693577e-01 3.587197137725377072e+00
1.571142284569138348e-01 4.127472105179398554e+00
1.573947895791583396e-01 3.230050384289691934e+00
1.576753507014028166e-01 3.166035725301250103e+00
1.579559118236473214e-01 3.137506971445392701e+00
1.582364729458917985e-01 3.767103693794992658e+00
1.585170340681362755e-01 4.304546769544245421e+00
1.587975951903807803e-01 2.841479190118970433e+00
1.590781563126252574e-01 3.404648815206632317e+00
1.593587174348697622e-01 3.388008092373362867e+00
1.596392785571142392e-01 3.039818095109691143e+00
1.599198396793587440e-01 3.071851193832891180e+00
1.602004008016032210e-01 3.097298663063223767e+00
1.604809619238476981e-01 3.524509133100936165e+00
1.607615230460922029e-01 3.389749709140962519e+00
1.610420841683366799e-01 4.092945750582882347e+00
1.613226452905811847e-01 3.285323276732771802e+00
1.616032064128256618e-01 4.329259198178032619e+00
1.618837675350701666e-01 3.852015678597012105e+00
1.621643286573146436e-01 3.792766307287425587e+00
1.624448897795591207e-01 3.652290981150462024e+00
1.627254509018036255e-01 4.086498612026518984e+00
1.630060120240481025e-01 3.490609946635403915e+00
1.632865731462926073e-01 4.436440581266745120e+00
1.635671342685370844e-01 3.266574118225724632e+00
1.638476953907815892e-01 6.207279073016636062e+00
1.641282565130260662e-01 2.599560643745310262e+00
1.644088176352705433e-01 3.748973238928004825e+00
1.646893787575150481e-01 3.614589244812538738e+00
1.649699398797595251e-01 3.343531222316927565e+00
