lambda suscetibilidade
1.400000000000000133e-01 2.251298497475837657e+00
1.402805611222444904e-01 2.427410082968062266e+00
1.405611222444889952e-01 2.157172814826310958e+00
1.408416833667334722e-01 2.042704297804496694e+00
1.411222444889779770e-01 2.615591880414548598e+00
1.414028056112224541e-01 2.389586370060028386e+00
1.416833667334669589e-01 3.150763043310435219e+00
1.419639278557114359e-01 3.109681811995809397e+00
1.422444889779559130e-01 4.444217130387341896e+00
1.425250501002004178e-01 2.962048246008925467e+00
1.428056112224448948e-01 2.610147058232067607e+00
1.430861723446893996e-01 2.764256672748939270e+00
1.433667334669338767e-01 2.769704006700988597e+00
1.436472945891783815e-01 2.617690479843487239e+00
1.439278557114228585e-01 2.952808634959291911e+00
1.442084168336673355e-01 3.115447349718674097e+00
1.444889779559118403e-01 2.716233830963657336e+00
1.447695390781563174e-01 2.160914236297688529e+00
1.450501002004008222e-01 4.442431484237444828e+00
1.453306613226452992e-01 3.462320456413458203e+00
1.456112224448898040e-01 2.748346441370426163e+00
1.458917835671342811e-01 2.472622523379128356e+00
1.461723446893787859e-01 3.203289455796895169e+00
1.464529058116232629e-01 2.562060656116656787e+00
1.467334669338677400e-01 2.294485486103784666e+00
1.470140280561122448e-01 2.799104431263064185e+00
1.472945891783567218e-01 2.189199736609893865e+00
1.475751503006012266e-01 2.885591988972464605e+00
1.478557114228457037e-01 2.534827282874031251e+00
1.481362725450902085e-01 3.153394438521842424e+00
1.484168336673346855e-01 2.765821708999384398e+00
1.486973947895791626e-01 3.351045942940682476e+00
1.489779559118236674e-01 2.933349355771647460e+00
1.492585170340681444e-01 2.687070771290782201e+00
1.495390781563126492e-01 2.910867354030980625e+00
1.498196392785571263e-01 2.783013220276997490e+00
1.501002004008016311e-01 2.744035276032854576e+00
1.503807615230461081e-01 2.090894345738771865e+00
1.506613226452905852e-01 2.813452640264095805e+00
1.509418837675350900e-01 3.755196938520549033e+00
1.512224448897795670e-01 2.380624593653836829e+00
1.515030060120240718e-01 2.407876067767960926e+00
1.517835671342685488e-01 3.943070554514537474e+00
1.520641282565130536e-01 3.695093343156835353e+00
1.523446893787575307e-01 3.024672446639081080e+00
1.526252505010020077e-01 2.836907453893055653e+00
1.529058116232465125e-01 2.761392407988636943e+00
1.531863727454909896e-01 2.262535965371260893e+00
1.534669338677354944e-01 2.386412227111002426e+00
1.537474949899799714e-01 3.613677111302359357e+00
1.540280561122244762e-01 3.115681046339335403e+00
1.543086172344689533e-01 3.378336400736641210e+00
1.545891783567134303e-01 3.599647392487773878e+00
1.548697394789579351e-01 3.028730915904587206e+00
1.551503006012024122e-01 2.933321720650575948e+00
1.554308617234469170e-01 2.928593229372502549e+00
1.557114228456913940e-01 3.100818972292525011e+00
1.559919839679358988e-01 3.501434834319086420e+00
1.562725450901803759e-01 2.897834057157664844e+00
1.565531062124248529e-01 3.731532127252978448e+00
1.568336673346693577e-01 3.797496495038081399e+00
1.571142284569138348e-01 2.368955061083038327e+00
1.573947895791583396e-01 3.478331444425072583e+00
1.576753507014028166e-01 2.246293307841501274e+00
1.579559118236473214e-01 2.429265019391381841e+00
1.582364729458917985e-01 2.203886463847399391e+00
1.585170340681362755e-01 2.688890855061953911e+00
1.587975951903807803e-01 2.619738222298972019e+00
1.590781563126252574e-01 2.734428736398800908e+00
1.593587174348697622e-01 2.747218612253537362e+00
1.596392785571142392e-01 3.050358066307547134e+00
1.599198396793587440e-01 3.236734615121048098e+00
1.602004008016032210e-01 2.557552934363192865e+00
1.604809619238476981e-01 2.346537494433456494e+00
1.607615230460922029e-01 5.038723516690725823e+00
1.610420841683366799e-01 3.782282640449533329e+00
1.613226452905811847e-01 3.461676699154097925e+00
1.616032064128256618e-01 5.688421688641511764e+00
1.618837675350701666e-01 3.341049236342927387e+00
1.621643286573146436e-01 3.759772059216193174e+00
1.624448897795591207e-01 2.519027525806836643e+00
1.627254509018036255e-01 3.337617600219188851e+00
1.630060120240481025e-01 3.085145407763547620e+00
1.632865731462926073e-01 4.232889043549079133e+00
1.635671342685370844e-01 3.464938460804845466e+00
1.638476953907815892e-01 3.895975152918910389e+00
1.641282565130260662e-01 2.745478867504037801e+00
1.644088176352705433e-01 3.053599558108225587e+00
1.646893787575150481e-01 3.375529097348449525e+00
1.649699398797595251e-01 3.112953115067293108e+00
1.652505010020040299e-01 2.552311750797262579e+00
1.655310621242485070e-01 2.966791094650481853e+00
1.658116232464930118e-01 3.253619776213048098e+00
1.660921843687374888e-01 2.848800962454476338e+00
1.663727454909819936e-01 2.986741096576363219e+00
1.666533066132264707e-01 3.907664099119270595e+00
1.669338677354709755e-01 4.034380007940067792e+00
1.672144288577154525e-01 4.512720229313599063e+00
1.674949899799599295e-01 4.194228294321188599e+00
1.677755511022044344e-01 2.990674577060733252e+00
1.680561122244489114e-01 2.562282634731493314e+00
1.683366733466934162e-01 2.835780671787134555e+00
1.686172344689378932e-01 4.768422245919706981e+00
1.688977955911823980e-01 2.709281924813197406e+00
1.691783567134268751e-01 3.526592411525120596e+00
1.694589178356713521e-01 4.205775607454908638e+00
1.697394789579158569e-01 3.116956052228618823e+00
1.700200400801603340e-01 3.224379694341864333e+00
1.703006012024048388e-01 5.230151731549577576e+00
1.705811623246493158e-01 3.770435658623458863e+00
1.708617234468938206e-01 5.668677285512396580e+00
1.711422845691382977e-01 3.329115887466918444e+00
1.714228456913827747e-01 3.350625761680520398e+00
1.717034068136272795e-01 3.626891455940874920e+00
1.719839679358717566e-01 3.943426172629768356e+00
1.722645290581162614e-01 3.592955956833105979e+00
1.725450901803607384e-01 6.708463364911401605e+00
1.728256513026052432e-01 3.903206020265348908e+00
1.731062124248497203e-01 3.559473268137179236e+00
1.733867735470941973e-01 5.259499277227352110e+00
1.736673346693387021e-01 3.805167666692736095e+00
1.739478957915831792e-01 4.408463599803270405e+00
1.742284569138276840e-01 4.687620922667619539e+00
1.745090180360721610e-01 3.948348946328817721e+00
1.747895791583166658e-01 6.674341758779642753e+00
1.750701402805611429e-01 5.563411102003078312e+00
1.753507014028056199e-01 3.871634019651240877e+00
1.756312625250501247e-01 5.121993098422648494e+00
1.759118236472946017e-01 6.398927656895713412e+00
1.761923847695391065e-01 4.921865229496239280e+00
1.764729458917835836e-01 5.144457947569241796e+00
1.767535070140280884e-01 4.963439231922663453e+00
1.770340681362725654e-01 4.926486311081876401e+00
1.773146292585170425e-01 5.044005955427053323e+00
1.775951903807615473e-01 8.394950551408948414e+00
1.778757515030060243e-01 8.140713023999419207e+00
1.781563126252505291e-01 4.361050554950719693e+00
1.784368737474950062e-01 4.834969903050187590e+00
1.787174348697395110e-01 5.521622704329626430e+00
1.789979959919839880e-01 5.169097921289242059e+00
1.792785571142284651e-01 6.562929227683508060e+00
1.795591182364729699e-01 6.653018220275334293e+00
1.798396793587174469e-01 5.901678013212002583e+00
1.801202404809619517e-01 5.960206770101836860e+00
1.804008016032064288e-01 5.697771289324650823e+00
1.806813627254509336e-01 5.498971478892446640e+00
1.809619238476954106e-01 4.446447052454845839e+00
1.812424849699398877e-01 9.814632570586558913e+00
1.815230460921843925e-01 4.977610598008535447e+00
1.818036072144288695e-01 5.323898862053882297e+00
1.820841683366733743e-01 4.585185134142130359e+00
1.823647294589178514e-01 3.704754885014188925e+00
1.826452905811623562e-01 5.866664456091482016e+00
1.829258517034068332e-01 3.779556854220365025e+00
1.832064128256513102e-01 3.804640670903017607e+00
1.834869739478958151e-01 5.438904586037560662e+00
1.837675350701402921e-01 4.331390299652218445e+00
1.840480961923847969e-01 5.239634303488643674e+00
1.843286573146292739e-01 5.997878540421655913e+00
1.846092184368737787e-01 3.903646827532718522e+00
1.848897795591182558e-01 7.234049641826314492e+00
1.851703406813627328e-01 4.736173044710519697e+00
1.854509018036072376e-01 5.444901612441006122e+00
1.857314629258517147e-01 5.954570089059763482e+00
1.860120240480962195e-01 5.054709255038162041e+00
1.862925851703406965e-01 6.266052586792935308e+00
1.865731462925852013e-01 4.678790520250157847e+00
1.868537074148296784e-01 6.268406628894325650e+00
1.871342685370741554e-01 6.969545279005217253e+00
1.874148296593186602e-01 5.042337993207257618e+00
1.876953907815631650e-01 5.214886953041188100e+00
1.879759519038076421e-01 7.248180254226787689e+00
1.882565130260521191e-01 7.065538791744553571e+00
1.885370741482966239e-01 5.994689149686505125e+00
1.888176352705411010e-01 7.704376053491159837e+00
1.890981963927855780e-01 7.933818821559091461e+00
1.893787575150300828e-01 8.222412386357159875e+00
1.896593186372745876e-01 5.475966145425869236e+00
1.899398797595190647e-01 8.202495399480660865e+00
1.902204408817635417e-01 6.088376917314920256e+00
1.905010020040080465e-01 8.191652275653453330e+00
1.907815631262525236e-01 9.430666244887554228e+00
1.910621242484970006e-01 5.510559391392598982e+00
1.913426853707415054e-01 6.335824159356071128e+00
1.916232464929860102e-01 5.422328466925034007e+00
1.919038076152304872e-01 6.119400787599873048e+00
1.921843687374749643e-01 6.523409714545769233e+00
1.924649298597194691e-01 8.394714130011891484e+00
1.927454909819639461e-01 8.962626023174360412e+00
1.930260521042084232e-01 8.528014453085051017e+00
1.933066132264529280e-01 7.737934190198387796e+00
1.935871743486974328e-01 8.048775841922216401e+00
1.938677354709419098e-01 5.523010235897436004e+00
1.941482965931863869e-01 6.490158136929614408e+00
1.944288577154308917e-01 1.097420251069142871e+01
1.947094188376753687e-01 7.661410590058918224e+00
